����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
002557.SZ,ǢǢʳƷ,20140508,30.1005,30.1372,30.3937,29.2212,29.2212,2607009,42393439.2,-0.8794,-2.9215,16.2613,0.7713,5391100000,,5391100000,338000000,0,338000000,21.1576,2.0254,1.804,-19.5927,
002557.SZ,ǢǢʳƷ,20140509,29.2212,29.1479,29.8074,28.8548,29.6792,2549755,40772704.5,0.458,1.5674,15.9908,0.7544,5475600000,,5475600000,338000000,0,338000000,21.4892,2.0572,1.8323,-19.8998,
002557.SZ,ǢǢʳƷ,20140512,29.6792,29.6792,30.7418,29.5509,30.5219,4561220,75063755.4,0.8427,2.8395,16.4569,1.3495,5631080000,,5631080000,338000000,0,338000000,22.0994,2.1156,1.8843,-20.4648,
002557.SZ,ǢǢʳƷ,20140513,30.5219,30.5952,30.7051,30.1922,30.4486,2677478,44484154.6,-0.0733,-0.2401,16.6142,0.7922,5617560000,,5617560000,338000000,0,338000000,22.0463,2.1105,1.8798,-20.4157,
002557.SZ,ǢǢʳƷ,20140514,30.4486,30.412,30.5036,30.1738,30.3387,1078546,17853346.9,-0.1099,-0.361,16.5532,0.3191,5597280000,,5597280000,338000000,0,338000000,21.9667,2.1029,1.873,-20.342,
002557.SZ,ǢǢʳƷ,20140515,30.3387,30.3387,30.3754,29.4777,30.1189,1522025,24817271.8,-0.2198,-0.7246,16.3054,0.4503,5556720000,,5556720000,338000000,0,338000000,21.8075,2.0877,1.8594,-20.1946,
002557.SZ,ǢǢʳƷ,20140516,30.1189,29.8257,30.0639,29.3677,29.8441,1237254,20024343.5,-0.2748,-0.9124,16.1845,0.3661,5506020000,,5506020000,338000000,0,338000000,21.6086,2.0686,1.8424,-20.0103,
002557.SZ,ǢǢʳƷ,20140519,29.8441,29.7525,30.1372,29.2578,29.6425,1132001,18247685.6,-0.2015,-0.6753,16.1198,0.3349,5468840000,,5468840000,338000000,0,338000000,21.4626,2.0547,1.83,-19.8752,
002557.SZ,ǢǢʳƷ,20140520,29.6425,29.6792,29.9906,29.6792,29.8624,894985,14579168.9,0.2198,0.7417,16.2898,0.2648,5509400000,,5509400000,338000000,0,338000000,21.6218,2.0699,1.8436,-20.0226,
002557.SZ,ǢǢʳƷ,20140521,29.8624,29.8441,30.2654,29.5326,30.1372,1654427,27110189.7,0.2748,0.9202,16.3865,0.4895,5560100000,,5560100000,338000000,0,338000000,21.8208,2.0889,1.8605,-20.2069,
002557.SZ,ǢǢʳƷ,20140522,30.1372,30.0456,30.2654,29.4593,29.5509,2633932,42956736.6,-0.5863,-1.9453,16.309,0.7793,5451940000,,5451940000,338000000,0,338000000,21.3963,2.0483,1.8243,-19.8138,
002557.SZ,ǢǢʳƷ,20140523,29.5509,29.6425,29.9906,29.5143,29.9173,834806,13556414.1,0.3664,1.2399,16.239,0.247,5519540000,,5519540000,338000000,0,338000000,21.6616,2.0737,1.847,-20.0595,
002557.SZ,ǢǢʳƷ,20140526,29.9173,30.0089,30.5586,29.9173,30.5036,1508694,24965032.3,0.5863,1.9596,16.5474,0.4464,5627700000,,5627700000,338000000,0,338000000,22.0861,2.1143,1.8832,-20.4525,
002557.SZ,ǢǢʳƷ,20140527,30.5036,30.5402,30.9433,30.3204,30.6502,1721096,28817283.4,0.1466,0.4805,16.7436,0.5092,5654740000,,5654740000,338000000,0,338000000,22.1922,2.1245,1.8922,-20.5508,
002557.SZ,ǢǢʳƷ,20140528,30.6502,30.6502,31.328,30.5769,31.2364,2451559,41497574.5,0.5863,1.9127,16.927,0.7253,5762900000,,5762900000,338000000,0,338000000,22.6167,2.1651,1.9284,-20.9439,
002557.SZ,ǢǢʳƷ,20140529,31.2364,31.2181,31.2364,30.6318,30.6502,1165295,19626110.6,-0.5863,-1.8768,16.8422,0.3448,5654740000,,5654740000,338000000,0,338000000,22.1922,2.1245,1.8922,-20.5508,
002557.SZ,ǢǢʳƷ,20140530,30.6502,30.7784,30.7784,30.3021,30.4486,1241296,20646077.2,-0.2015,-0.6575,16.6327,0.3672,5617560000,,5617560000,338000000,0,338000000,22.0463,2.1105,1.8798,-20.4157,
002557.SZ,ǢǢʳƷ,20140603,30.4486,30.5769,31.2364,30.5769,30.7967,1333263,22586481.8,0.3481,1.1432,16.9408,0.3945,5681780000,,5681780000,338000000,0,338000000,22.2983,2.1347,1.9012,-20.6491,
002557.SZ,ǢǢʳƷ,20140604,30.7967,31.0532,31.0532,30.0456,30.5402,991819,16476782.9,-0.2565,-0.8328,16.6127,0.2934,5634460000,,5634460000,338000000,0,338000000,22.1126,2.1169,1.8854,-20.4771,
002557.SZ,ǢǢʳƷ,20140605,30.5402,30.5952,31.2364,30.3204,31.1998,1329617,22498128,0.6595,2.1596,16.9208,0.3934,5756140000,,5756140000,338000000,0,338000000,22.5902,2.1626,1.9261,-20.9193,
002557.SZ,ǢǢʳƷ,20140606,31.1998,31.2181,32.3356,31.2181,32.0059,3419795,59332082.7,0.8061,2.5837,17.3496,1.0118,5904860000,,5904860000,338000000,0,338000000,23.1738,2.2185,1.9759,-21.4598,
002557.SZ,ǢǢʳƷ,20140609,32.0059,31.9326,32.5738,31.786,32.2807,2693986,47356873.7,0.2748,0.8586,17.5787,0.797,5955560000,,5955560000,338000000,0,338000000,23.3728,2.2375,1.9929,-21.6441,
002557.SZ,ǢǢʳƷ,20140610,32.2807,32.2807,32.2807,31.3945,31.9224,2020633,33998251,-0.3583,-1.1098,16.8255,0.5978,5722340000,,5722340000,338000000,0,338000000,22.4575,2.1499,1.9148,-20.7965,
002557.SZ,ǢǢʳƷ,20140611,31.9224,32.0356,32.0356,31.4322,31.9979,1212684,20393210.1,0.0754,0.2363,16.8166,0.3588,5735860000,,5735860000,338000000,0,338000000,22.5106,2.155,1.9193,-20.8456,
002557.SZ,ǢǢʳƷ,20140612,31.9979,31.7904,31.9601,31.4699,31.6019,797862,13438182.9,-0.396,-1.2375,16.8427,0.2361,5664880000,,5664880000,338000000,0,338000000,22.232,2.1283,1.8956,-20.5877,
002557.SZ,ǢǢʳƷ,20140613,31.6019,31.5076,32.0544,31.4888,31.7527,1164636,19637480.4,0.1508,0.4773,16.8615,0.3446,5691920000,,5691920000,338000000,0,338000000,22.3381,2.1385,1.9046,-20.6859,
002557.SZ,ǢǢʳƷ,20140616,31.7527,31.715,32.243,31.6585,32.1864,1428506,24324698.5,0.4337,1.3658,17.0281,0.4226,5769660000,,5769660000,338000000,0,338000000,22.6432,2.1677,1.9307,-20.9685,
002557.SZ,ǢǢʳƷ,20140617,32.1864,32.243,32.243,31.451,31.451,1085880,18309623.5,-0.7354,-2.2847,16.8616,0.3213,5637840000,,5637840000,338000000,0,338000000,22.1259,2.1181,1.8865,-20.4894,
002557.SZ,ǢǢʳƷ,20140618,31.451,31.451,31.6019,30.7534,30.7534,968762,16007977.6,-0.6977,-2.2182,16.5242,0.2866,5512780000,,5512780000,338000000,0,338000000,21.6351,2.0712,1.8447,-20.0349,
002557.SZ,ǢǢʳƷ,20140619,30.7534,30.6968,31.1682,30.5271,30.9042,1113971,18197287.2,0.1508,0.4905,16.3355,0.3296,5539820000,,5539820000,338000000,0,338000000,21.7412,2.0813,1.8537,-20.1332,
002557.SZ,ǢǢʳƷ,20140620,30.9042,30.9231,31.0362,30.3574,30.5083,975231,15814991.6,-0.396,-1.2813,16.2167,0.2885,5468840000,,5468840000,338000000,0,338000000,21.4626,2.0547,1.83,-19.8752,
002557.SZ,ǢǢʳƷ,20140623,30.5083,30.546,30.8288,30.414,30.5837,858140,13911121.3,0.0754,0.2472,16.2108,0.2539,5482360000,,5482360000,338000000,0,338000000,21.5157,2.0597,1.8345,-19.9243,
002557.SZ,ǢǢʳƷ,20140624,30.5837,30.5837,31.4133,30.5271,31.3568,1397087,22946289,0.7731,2.5277,16.4244,0.4133,5620940000,,5620940000,338000000,0,338000000,22.0596,2.1118,1.8809,-20.428,
002557.SZ,ǢǢʳƷ,20140625,31.3568,31.3568,31.5453,30.6403,30.7157,857504,14046209.5,-0.6411,-2.0445,16.3803,0.2537,5506020000,,5506020000,338000000,0,338000000,21.6086,2.0686,1.8424,-20.0103,
002557.SZ,ǢǢʳƷ,20140626,30.7157,30.7534,31.2625,30.7534,31.0739,1200763,19782774.3,0.3583,1.1664,16.4752,0.3553,5570240000,,5570240000,338000000,0,338000000,21.8606,2.0928,1.8639,-20.2437,
002557.SZ,ǢǢʳƷ,20140627,31.0739,31.1116,31.3002,30.8288,31.2813,1192909,19635013.9,0.2074,0.6675,16.4598,0.3529,5607420000,,5607420000,338000000,0,338000000,22.0065,2.1067,1.8764,-20.3788,
002557.SZ,ǢǢʳƷ,20140630,31.2813,31.2813,31.5642,31.1494,31.2625,940082,15628143.7,-0.0189,-0.0603,16.6242,0.2781,5604040000,,5604040000,338000000,0,338000000,21.9932,2.1055,1.8752,-20.3666,
002557.SZ,ǢǢʳƷ,20140701,31.2625,31.3002,31.6585,31.2625,31.4699,1167668,19486834.9,0.2074,0.6634,16.6887,0.3455,5641220000,,5641220000,338000000,0,338000000,22.1392,2.1194,1.8877,-20.5017,
002557.SZ,ǢǢʳƷ,20140702,31.4699,31.5076,32.1298,31.4699,32.0544,1673700,28221015.8,0.5845,1.8574,16.8615,0.4952,5746000000,,5746000000,338000000,0,338000000,22.5504,2.1588,1.9227,-20.8825,
002557.SZ,ǢǢʳƷ,20140703,32.0544,32.0733,32.2241,31.6019,32.0733,1422164,24084034.6,0.0189,0.0588,16.9348,0.4208,5749380000,,5749380000,338000000,0,338000000,22.5636,2.1601,1.9239,-20.8948,
002557.SZ,ǢǢʳƷ,20140704,32.0733,32.0733,32.1487,31.6207,31.8659,1188253,20056154.8,-0.2074,-0.6467,16.8787,0.3516,5712200000,,5712200000,338000000,0,338000000,22.4177,2.1461,1.9114,-20.7596,
002557.SZ,ǢǢʳƷ,20140707,31.8659,31.8659,31.979,31.6019,31.7716,878696,14801785.5,-0.0943,-0.2959,16.8452,0.26,5695300000,,5695300000,338000000,0,338000000,22.3514,2.1397,1.9058,-20.6982,
002557.SZ,ǢǢʳƷ,20140708,31.7716,31.6773,32.1864,31.5453,32.0921,1193508,20225016.4,0.3205,1.0089,16.9459,0.3531,5752760000,,5752760000,338000000,0,338000000,22.5769,2.1613,1.925,-20.907,
002557.SZ,ǢǢʳƷ,20140709,32.0921,32.111,32.4881,31.6773,31.715,2005414,34223983.5,-0.3771,-1.1751,17.0658,0.5933,5685160000,,5685160000,338000000,0,338000000,22.3116,2.1359,1.9024,-20.6614,
002557.SZ,ǢǢʳƷ,20140710,31.715,31.6962,31.979,31.3191,31.4322,1523434,25605796.4,-0.2828,-0.8918,16.8079,0.4507,5634460000,,5634460000,338000000,0,338000000,22.1126,2.1169,1.8854,-20.4771,
002557.SZ,ǢǢʳƷ,20140711,31.4322,31.4133,31.7904,31.4133,31.6019,1116357,18681194.1,0.1697,0.5399,16.7341,0.3303,5664880000,,5664880000,338000000,0,338000000,22.232,2.1283,1.8956,-20.5877,
002557.SZ,ǢǢʳƷ,20140714,31.6019,31.6396,32.1487,31.6019,32.1487,1526614,25826162.3,0.5468,1.7303,16.9173,0.4517,5762900000,,5762900000,338000000,0,338000000,22.6167,2.1651,1.9284,-20.9439,
002557.SZ,ǢǢʳƷ,20140715,32.1487,32.1298,33.8457,32.1298,33.7326,3801698,66028214.6,1.5839,4.9267,17.3681,1.1248,6046820000,,6046820000,338000000,0,338000000,23.7309,2.2718,2.0234,-21.9757,
002557.SZ,ǢǢʳƷ,20140716,33.7326,33.3177,33.4874,32.3938,32.4692,4197154,73148364.1,-1.2633,-3.7451,17.4281,1.2418,5820360000,,5820360000,338000000,0,338000000,22.8422,2.1867,1.9476,-21.1527,
002557.SZ,ǢǢʳƷ,20140717,32.4692,32.5824,32.7521,31.9036,32.0921,1346111,22994010.3,-0.3771,-1.1614,17.0818,0.3983,5752760000,,5752760000,338000000,0,338000000,22.5769,2.1613,1.925,-20.907,
002557.SZ,ǢǢʳƷ,20140718,32.0921,32.0921,32.8086,31.8847,32.6578,1304579,22426231.5,0.5657,1.7626,17.1904,0.386,5854160000,,5854160000,338000000,0,338000000,22.9748,2.1994,1.9589,-21.2756,
002557.SZ,ǢǢʳƷ,20140721,32.6578,32.4504,32.7521,32.0733,32.3561,661892,11360782.7,-0.3017,-0.9238,17.1641,0.1958,5800080000,,5800080000,338000000,0,338000000,22.7626,2.1791,1.9408,-21.079,
002557.SZ,ǢǢʳƷ,20140722,32.3561,32.4127,32.5824,32.2618,32.4504,1387141,23876452.3,0.0943,0.2914,17.2127,0.4104,5816980000,,5816980000,338000000,0,338000000,22.8289,2.1855,1.9465,-21.1404,
002557.SZ,ǢǢʳƷ,20140723,32.4504,32.4315,32.6578,31.9413,31.979,1211900,20695427.3,-0.4714,-1.4526,17.0768,0.3586,5732480000,,5732480000,338000000,0,338000000,22.4973,2.1537,1.9182,-20.8333,
002557.SZ,ǢǢʳƷ,20140724,31.979,31.9601,32.243,31.7339,32.0544,1384423,23521081.6,0.0754,0.2358,16.9898,0.4096,5746000000,,5746000000,338000000,0,338000000,22.5504,2.1588,1.9227,-20.8825,
002557.SZ,ǢǢʳƷ,20140725,32.0544,32.0921,32.2807,31.847,32.1676,1464157,24890164.9,0.1131,0.3529,16.9997,0.4332,5766280000,,5766280000,338000000,0,338000000,22.63,2.1664,1.9295,-20.9562,
002557.SZ,ǢǢʳƷ,20140728,32.1676,32.2995,32.7332,32.2618,32.6767,1985192,34242274.3,0.5091,1.5826,17.2488,0.5873,5857540000,,5857540000,338000000,0,338000000,22.9881,2.2007,1.9601,-21.2878,
002557.SZ,ǢǢʳƷ,20140729,32.6767,32.9218,33.28,32.8086,33.148,5116742,89757261.7,0.4714,1.4426,17.5419,1.5138,5942040000,,5942040000,338000000,0,338000000,22.1104,2.3333,1.9883,-21.5949,
002557.SZ,ǢǢʳƷ,20140730,33.148,33.1103,33.2612,32.6955,32.8464,2275746,39661703.9,-0.3017,-0.9101,17.428,0.6733,5887960000,,5887960000,338000000,0,338000000,21.9092,2.3121,1.9702,-21.3984,
002557.SZ,ǢǢʳƷ,20140731,32.8464,32.9218,33.7891,32.9218,33.7326,3751004,66514874.7,0.8862,2.698,17.7326,1.1098,6046820000,,6046820000,338000000,0,338000000,22.5003,2.3745,2.0234,-21.9757,
002557.SZ,ǢǢʳƷ,20140801,33.7326,33.7891,34.7885,33.5063,34.2039,6126988,111786681,0.4714,1.3974,18.245,1.8127,6131320000,,6131320000,338000000,0,338000000,22.8148,2.4076,2.0517,-22.2828,
002557.SZ,ǢǢʳƷ,20140804,34.2039,34.3171,34.7696,34.2794,34.5433,2493615,45538415.9,0.3394,0.9923,18.262,0.7378,6192160000,,6192160000,338000000,0,338000000,23.0411,2.4315,2.072,-22.5039,
002557.SZ,ǢǢʳƷ,20140805,34.5433,34.5622,34.9582,33.9588,34.5056,2098807,38293702.5,-0.0377,-0.1092,18.2455,0.6209,6185400000,,6185400000,338000000,0,338000000,23.016,2.4289,2.0698,-22.4794,
002557.SZ,ǢǢʳƷ,20140806,34.5056,34.3171,34.845,34.2417,34.4302,1407740,25786869.7,-0.0754,-0.2186,18.3179,0.4165,6171880000,,6171880000,338000000,0,338000000,22.9657,2.4236,2.0652,-22.4302,
002557.SZ,ǢǢʳƷ,20140807,34.4302,34.3171,34.3736,33.6571,33.8645,2178474,39313472.1,-0.5657,-1.6429,18.0463,0.6445,6070480000,,6070480000,338000000,0,338000000,22.5884,2.3838,2.0313,-22.0617,
002557.SZ,ǢǢʳƷ,20140808,33.8645,33.7514,34.5811,33.7514,34.5245,1944090,35331856.4,0.6599,1.9488,18.174,0.5752,6188780000,,6188780000,338000000,0,338000000,23.0286,2.4302,2.0709,-22.4917,
002557.SZ,ǢǢʳƷ,20140811,34.5245,34.3171,34.7508,34.1097,34.6753,3076831,56154369.9,0.1508,0.4369,18.2507,0.9103,6215820000,,6215820000,338000000,0,338000000,23.1292,2.4408,2.0799,-22.5899,
002557.SZ,ǢǢʳƷ,20140812,34.6753,34.6376,34.8639,34.2228,34.6565,1415308,25955984.4,-0.0189,-0.0544,18.3395,0.4187,6212440000,,6212440000,338000000,0,338000000,23.1166,2.4395,2.0788,-22.5776,
002557.SZ,ǢǢʳƷ,20140813,34.6565,34.8827,34.9393,34.1851,34.3736,1465983,26825687.3,-0.2828,-0.8161,18.2988,0.4337,6161740000,,6161740000,338000000,0,338000000,22.9279,2.4196,2.0619,-22.3934,
002557.SZ,ǢǢʳƷ,20140814,34.3736,34.3736,34.6565,33.9023,33.94,1941498,35329975.8,-0.4337,-1.2617,18.1973,0.5744,6084000000,,6084000000,338000000,0,338000000,22.6387,2.3891,2.0358,-22.1109,
002557.SZ,ǢǢʳƷ,20140815,33.94,33.8457,34.6565,33.808,34.5245,2246862,40887030.4,0.5845,1.7222,18.1974,0.6648,6188780000,,6188780000,338000000,0,338000000,23.0286,2.4302,2.0709,-22.4917,
002557.SZ,ǢǢʳƷ,20140818,34.5245,34.4868,35.0713,34.3925,35.0147,2934630,54028286.9,0.4902,1.42,18.4106,0.8682,6276660000,,6276660000,338000000,0,338000000,23.3556,2.4647,2.1003,-22.811,
002557.SZ,ǢǢʳƷ,20140819,35.0147,35.0336,35.1279,34.2982,34.5999,2556922,47017685.9,-0.4148,-1.1847,18.3884,0.7565,6202300000,,6202300000,338000000,0,338000000,23.0789,2.4355,2.0754,-22.5408,
002557.SZ,ǢǢʳƷ,20140820,34.5999,34.6565,34.7885,34.3359,34.5245,1608989,29506762.9,-0.0754,-0.218,18.3387,0.476,6188780000,,6188780000,338000000,0,338000000,23.0286,2.4302,2.0709,-22.4917,
002557.SZ,ǢǢʳƷ,20140821,34.5245,34.5999,34.6188,33.9777,34.2605,1969073,35712408.7,-0.264,-0.7646,18.1367,0.5826,6141460000,,6141460000,338000000,0,338000000,22.8525,2.4116,2.0551,-22.3197,
002557.SZ,ǢǢʳƷ,20140822,34.2605,34.2605,34.5999,34.1097,34.5056,1623974,29643245.8,0.2451,0.7155,18.2535,0.4805,6185400000,,6185400000,338000000,0,338000000,23.016,2.4289,2.0698,-22.4794,
002557.SZ,ǢǢʳƷ,20140825,34.5056,34.5433,34.5433,33.6948,33.7891,2380361,42843825.4,-0.7165,-2.0765,17.9989,0.7042,6056960000,,6056960000,338000000,0,338000000,22.5381,2.3784,2.0268,-22.0126,
002557.SZ,ǢǢʳƷ,20140826,33.7891,33.7514,33.9211,32.7709,33.0915,1657206,29258668.3,-0.6977,-2.0647,17.6554,0.4903,5931900000,,5931900000,338000000,0,338000000,22.0727,2.3293,1.9849,-21.5581,
002557.SZ,ǢǢʳƷ,20140827,33.0915,33.0915,33.3555,32.7332,33.0349,1143069,20025134.4,-0.0566,-0.1709,17.5187,0.3382,5921760000,,5921760000,338000000,0,338000000,22.035,2.3254,1.9816,-21.5212,
002557.SZ,ǢǢʳƷ,20140828,33.0349,33.1669,33.1669,32.8275,33.0161,892612,15634904,-0.0189,-0.0571,17.5159,0.2641,5918380000,,5918380000,338000000,0,338000000,22.0224,2.324,1.9804,-21.509,
002557.SZ,ǢǢʳƷ,20140829,33.0161,33.0349,33.5629,32.8841,33.544,797953,14119150.4,0.528,1.5991,17.6942,0.2361,6013020000,,6013020000,338000000,0,338000000,22.3746,2.3612,2.0121,-21.8529,
002557.SZ,ǢǢʳƷ,20140901,33.544,33.544,33.94,33.412,33.8645,1471334,26323290.8,0.3205,0.9556,17.8908,0.4353,6070480000,,6070480000,338000000,0,338000000,22.5884,2.3838,2.0313,-22.0617,
002557.SZ,ǢǢʳƷ,20140902,33.8645,33.8834,34.1851,33.8834,34.0908,1924174,34749560.6,0.2263,0.6682,18.0595,0.5693,6111040000,,6111040000,338000000,0,338000000,22.7393,2.3997,2.0449,-22.2091,
002557.SZ,ǢǢʳƷ,20140903,34.0908,34.0908,34.3548,34.0342,34.1474,2217113,40192875.4,0.0566,0.1659,18.1285,0.656,6121180000,,6121180000,338000000,0,338000000,22.777,2.4037,2.0483,-22.246,
002557.SZ,ǢǢʳƷ,20140904,34.1474,34.2605,34.4114,34.0154,34.3359,2533677,45983154.2,0.1886,0.5522,18.1488,0.7496,6154980000,,6154980000,338000000,0,338000000,22.9028,2.4169,2.0596,-22.3688,
002557.SZ,ǢǢʳƷ,20140905,34.3359,34.4868,34.4868,34.1474,34.3359,1725888,31401528,0,0,18.1944,0.5106,6154980000,,6154980000,338000000,0,338000000,22.9028,2.4169,2.0596,-22.3688,
002557.SZ,ǢǢʳƷ,20140909,34.3359,34.3171,34.5811,33.808,34.5811,2764496,50187911.3,0.2451,0.7139,18.1545,0.8179,6198920000,,6198920000,338000000,0,338000000,23.0663,2.4342,2.0743,-22.5285,
002557.SZ,ǢǢʳƷ,20140910,34.5811,34.4868,34.7696,34.1474,34.3736,2286261,41820576.8,-0.2074,-0.5998,18.2921,0.6764,6161740000,,6161740000,338000000,0,338000000,22.9279,2.4196,2.0619,-22.3934,
002557.SZ,ǢǢʳƷ,20140911,34.3736,34.5056,34.7508,34.0154,34.2982,3328091,60830117.9,-0.0754,-0.2194,18.2778,0.9846,6148220000,,6148220000,338000000,0,338000000,22.8776,2.4143,2.0573,-22.3443,
002557.SZ,ǢǢʳƷ,20140912,34.2982,34.3548,34.5622,34.1097,34.5433,1760976,32062121.8,0.2451,0.7147,18.207,0.521,6192160000,,6192160000,338000000,0,338000000,23.0411,2.4315,2.072,-22.5039,
002557.SZ,ǢǢʳƷ,20140915,34.5433,34.5433,35.3541,34.3359,35.2221,4402873,81677492.8,0.6788,1.9651,18.551,1.3026,6313840000,,6313840000,338000000,0,338000000,23.4939,2.4793,2.1127,-22.9462,
002557.SZ,ǢǢʳƷ,20140916,35.2221,35.241,35.3164,33.7891,33.808,3672550,67421526.9,-1.4142,-4.015,18.3582,1.0866,6060340000,,6060340000,338000000,0,338000000,22.5506,2.3798,2.0279,-22.0249,
002557.SZ,ǢǢʳƷ,20140917,33.808,33.808,34.1851,33.2235,34.0154,2848315,51082817.3,0.2074,0.6135,17.9344,0.8427,6097520000,,6097520000,338000000,0,338000000,22.689,2.3944,2.0404,-22.16,
002557.SZ,ǢǢʳƷ,20140918,34.0154,33.9211,34.1851,33.676,34.1851,1444371,26075508.1,0.1697,0.4989,18.0532,0.4273,6127940000,,6127940000,338000000,0,338000000,22.8022,2.4063,2.0505,-22.2706,
002557.SZ,ǢǢʳƷ,20140919,34.1851,34.3548,34.6942,34.1851,34.5433,2111814,38604411.1,0.3583,1.048,18.2802,0.6248,6192160000,,6192160000,338000000,0,338000000,23.0411,2.4315,2.072,-22.5039,
002557.SZ,ǢǢʳƷ,20140922,34.5433,34.4302,34.4679,33.676,33.8834,1632224,29428444.5,-0.6599,-1.9105,18.0297,0.4829,6073860000,,6073860000,338000000,0,338000000,22.6009,2.3851,2.0324,-22.074,
002557.SZ,ǢǢʳƷ,20140923,33.8834,33.7514,34.2228,33.6006,34.1851,2835910,51022992.6,0.3017,0.8904,17.9918,0.839,6127940000,,6127940000,338000000,0,338000000,22.8022,2.4063,2.0505,-22.2706,
002557.SZ,ǢǢʳƷ,20140924,34.1851,34.0531,34.9205,33.9023,34.8073,2715191,49847999.2,0.6222,1.8202,18.3589,0.8033,6239480000,,6239480000,338000000,0,338000000,23.2172,2.4501,2.0879,-22.6759,
002557.SZ,ǢǢʳƷ,20140925,34.8073,34.8827,35.0713,34.5433,34.6188,2452236,45331082.9,-0.1886,-0.5417,18.4856,0.7255,6205680000,,6205680000,338000000,0,338000000,23.0914,2.4368,2.0766,-22.5531,
002557.SZ,ǢǢʳƷ,20140926,34.6188,34.6188,35.6935,34.4868,35.4861,3549493,66243483.4,0.8674,2.5054,18.6628,1.0501,6361160000,,6361160000,338000000,0,338000000,23.67,2.4979,2.1286,-23.1181,
002557.SZ,ǢǢʳƷ,20140929,35.4861,35.4861,35.7878,35.0713,35.7124,3974964,74667921.8,0.2263,0.6376,18.7846,1.176,6401720000,,6401720000,338000000,0,338000000,23.8209,2.5138,2.1422,-23.2655,
002557.SZ,ǢǢʳƷ,20140930,35.7124,35.7501,35.769,35.2787,35.5238,2124806,40051860.7,-0.1886,-0.528,18.8497,0.6286,6367920000,,6367920000,338000000,0,338000000,23.6951,2.5006,2.1308,-23.1427,
002557.SZ,ǢǢʳƷ,20141008,35.5238,35.5804,36.0141,35.2787,35.9952,2841137,53785131.4,0.4714,1.327,18.9308,0.8406,6452420000,,6452420000,338000000,0,338000000,24.0096,2.5337,2.1591,-23.4498,
002557.SZ,ǢǢʳƷ,20141009,35.9952,35.9764,36.1838,35.3164,35.5993,2762004,52391672.8,-0.396,-1.1001,18.9687,0.8172,6381440000,,6381440000,338000000,0,338000000,23.7455,2.5059,2.1354,-23.1918,
002557.SZ,ǢǢʳƷ,20141010,35.5993,35.373,35.7312,35.1844,35.2976,2365528,44467774.2,-0.3017,-0.8475,18.7982,0.6999,6327360000,,6327360000,338000000,0,338000000,23.5442,2.4846,2.1173,-22.9953,
002557.SZ,ǢǢʳƷ,20141013,35.2976,35.2221,35.3918,34.5433,35.0336,3113905,57550751.9,-0.264,-0.7479,18.4819,0.9213,6280040000,,6280040000,338000000,0,338000000,23.3681,2.466,2.1014,-22.8233,
002557.SZ,ǢǢʳƷ,20141014,35.0336,34.977,35.6181,34.9393,35.5238,3403061,63629002.2,0.4902,1.3994,18.6976,1.0068,6367920000,,6367920000,338000000,0,338000000,23.6951,2.5006,2.1308,-23.1427,
002557.SZ,ǢǢʳƷ,20141015,35.5238,35.5427,35.7124,34.9959,35.3164,3686478,68932712.8,-0.2074,-0.5839,18.6988,1.0907,6330740000,,6330740000,338000000,0,338000000,23.5568,2.486,2.1184,-23.0076,
002557.SZ,ǢǢʳƷ,20141016,35.3164,35.0147,36.938,34.8827,36.2969,6250942,119927391.6,0.9805,2.7763,19.1855,1.8494,6506500000,,6506500000,338000000,0,338000000,24.2108,2.555,2.1772,-23.6463,
002557.SZ,ǢǢʳƷ,20141017,36.2969,36.2026,36.3723,35.1467,35.8821,3473254,65931780.5,-0.4148,-1.1429,18.9827,1.0276,6432140000,,6432140000,338000000,0,338000000,23.9341,2.5258,2.1523,-23.3761,
002557.SZ,ǢǢʳƷ,20141020,35.8821,35.9387,36.6552,35.769,36.6552,3835112,73772518.4,0.7731,2.1545,19.2361,1.1346,6570720000,,6570720000,338000000,0,338000000,24.4498,2.5802,2.1987,-23.8797,
002557.SZ,ǢǢʳƷ,20141021,36.6552,36.6552,36.9757,36.3723,36.938,4645424,90589344.1,0.2828,0.7716,19.5008,1.3744,6621420000,,6621420000,338000000,0,338000000,24.6384,2.6001,2.2157,-24.064,
002557.SZ,ǢǢʳƷ,20141022,36.938,36.7683,36.8437,36.0518,36.7306,2735125,52908278.1,-0.2074,-0.5615,19.344,0.8092,6584240000,,6584240000,338000000,0,338000000,24.5001,2.5855,2.2032,-23.9289,
002557.SZ,ǢǢʳƷ,20141023,36.7306,36.3158,36.542,35.2033,36.2403,3502467,66648999.3,-0.4902,-1.3347,19.0292,1.0362,6496360000,,6496360000,338000000,0,338000000,24.1731,2.551,2.1738,-23.6095,
002557.SZ,ǢǢʳƷ,20141024,36.2403,35.9952,37.1266,35.769,36.8814,3904219,75549595,0.6411,1.769,19.3508,1.1551,6611280000,,6611280000,338000000,0,338000000,24.6007,2.5961,2.2123,-24.0271,
