測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
688165.SH,除痲杻-U,20200901,17.16,17.16,17.36,16.87,17.28,4186871,71686943,0.12,0.6993,17.1218,3.5471,2039641413.12,,9016358400,118034804,0,521780000,-90.2704,6.0597,7.1118,-36.791,
688165.SH,除痲杻-U,20200902,17.28,17.34,17.77,17.14,17.7,5422762,94612342,0.42,2.4306,17.4473,4.5942,2089216030.8,,9235506000,118034804,0,521780000,-92.4645,6.207,7.2847,-37.6852,
688165.SH,除痲杻-U,20200903,17.7,17.75,17.83,17.07,17.21,4746649,82681079,-0.49,-2.7684,17.4188,4.0214,2031378976.84,,8979833800,118034804,0,521780000,-89.9047,6.0352,7.083,-36.6419,
688165.SH,除痲杻-U,20200904,17.21,16.99,17.33,16.88,17.07,2775739,47467158,-0.14,-0.8135,17.1007,2.3516,2014854104.28,,8906784600,118034804,0,521780000,-89.1734,5.9861,7.0254,-36.3439,
688165.SH,除痲杻-U,20200907,17.07,17.02,17.42,16.8,17.05,3758493,64485119,-0.02,-0.1172,17.1572,3.1842,2012493408.2,,8896349000,118034804,0,521780000,-89.0689,5.9791,7.0172,-36.3013,
688165.SH,除痲杻-U,20200908,17.05,17.05,17.13,16.55,16.55,4393220,73748963,-0.5,-2.9326,16.787,3.722,1953476006.2,,8635459000,118034804,0,521780000,-86.4569,5.8037,6.8114,-35.2367,
688165.SH,除痲杻-U,20200909,16.55,16.44,16.44,15.63,15.65,6506209,103471265,-0.9,-5.4381,15.9035,5.5121,1847244682.6,,8165857000,118034804,0,521780000,-81.7553,5.4881,6.441,-33.3205,
688165.SH,除痲杻-U,20200910,15.65,15.9,15.95,14.2,14.56,6419100,96281201,-1.09,-6.9649,14.9992,5.4383,1718586746.24,,7597116800,118034804,0,521780000,-76.0612,5.1059,5.9924,-30.9998,
688165.SH,除痲杻-U,20200911,14.56,14.55,14.92,14.23,14.69,4468226,65162788,0.13,0.8929,14.5836,3.7855,1733931270.76,,7664948200,118034804,0,521780000,-76.7403,5.1515,6.0459,-31.2766,
688165.SH,除痲杻-U,20200914,14.69,14.97,15.35,14.82,15,3981628,60231393,0.31,2.1103,15.1273,3.3733,1770522060,,7826700000,118034804,0,521780000,-78.3597,5.2602,6.1735,-31.9366,
688165.SH,除痲杻-U,20200915,15,15.1,15.18,14.81,15,2404532,36034364,0,0,14.986,2.0371,1770522060,,7826700000,118034804,0,521780000,-78.3597,5.2602,6.1735,-31.9366,
688165.SH,除痲杻-U,20200916,15,15.15,15.47,15.05,15.3,3098340,47153725,0.3,2,15.219,2.6249,1805932501.2,,7983234000,118034804,0,521780000,-79.9269,5.3654,6.2969,-32.5754,
688165.SH,除痲杻-U,20200917,15.3,15.29,18.2,15.01,17.59,17381984,297315871,2.29,14.9673,17.1048,14.7262,2076232202.36,,9178110200,118034804,0,521780000,-91.8898,6.1684,7.2394,-37.451,
688165.SH,除痲杻-U,20200918,17.59,17,17.44,16.6,16.86,10258399,174255998,-0.73,-4.1501,16.9867,8.691,1990066795.44,,8797210800,118034804,0,521780000,-88.0763,5.9124,6.939,-35.8968,
688165.SH,除痲杻-U,20200921,16.86,16.92,17.19,16.65,16.96,3820956,64633408,0.1,0.5931,16.9155,3.2371,2001870275.84,,8849388800,118034804,0,521780000,-88.5987,5.9475,6.9801,-36.1097,
688165.SH,除痲杻-U,20200922,16.96,16.78,17.15,16.6,16.84,4005382,67594723,-0.12,-0.7075,16.876,3.3934,1987706099.36,,8786775200,118034804,0,521780000,-87.9718,5.9054,6.9307,-35.8542,
688165.SH,除痲杻-U,20200923,16.84,16.85,17.46,16.8,17.16,4099886,70355384,0.32,1.9002,17.1603,3.4735,2025477236.64,,8953744800,118034804,0,521780000,-89.6435,6.0176,7.0624,-36.5355,
688165.SH,除痲杻-U,20200924,17.16,17.1,17.1,16.21,16.29,4791269,79759360,-0.87,-5.0699,16.6468,4.0592,1922786957.16,,8499796200,118034804,0,521780000,-85.0987,5.7126,6.7044,-34.6832,
688165.SH,除痲杻-U,20200925,16.29,16.29,16.39,15.7,15.7,3236183,51703619,-0.59,-3.6219,15.9767,2.7417,1853146422.8,,8191946000,118034804,0,521780000,-82.0165,5.5057,6.4616,-33.427,
688165.SH,除痲杻-U,20200928,15.7,15.71,16.11,15.28,15.35,2681144,41916274,-0.35,-2.2293,15.6337,2.2715,1811834241.4,,8009323000,118034804,0,521780000,-80.1881,5.3829,6.3175,-32.6818,
688165.SH,除痲杻-U,20200929,15.35,15.46,15.95,15.4,15.73,2742958,43123530,0.38,2.4756,15.7215,2.3239,1856687466.92,,8207599400,118034804,0,521780000,-82.1732,5.5162,6.4739,-33.4909,
688165.SH,除痲杻-U,20200930,15.73,15.75,15.86,15.37,15.4,1688812,26303999,-0.33,-2.0979,15.5754,1.4308,1817735981.6,,8035412000,118034804,0,521780000,-80.4493,5.4004,6.3381,-32.7883,
688165.SH,除痲杻-U,20201009,15.4,15.6,15.91,15.6,15.88,1977914,31274551,0.48,3.1169,15.8119,1.6757,1874392687.52,,8285866400,118034804,0,521780000,-82.9568,5.5688,6.5356,-33.8102,
688165.SH,除痲杻-U,20201012,15.88,15.95,16.45,15.88,16.42,3199105,52100894,0.54,3.4005,16.2861,2.7103,1938131481.68,,8567627600,118034804,0,521780000,-85.7778,5.7581,6.7579,-34.96,
688165.SH,除痲杻-U,20201013,16.42,16.47,17.39,16.29,16.88,5776180,97993512,0.46,2.8015,16.9651,4.8936,1992427491.52,,8807646400,118034804,0,521780000,-88.1808,5.9195,6.9472,-35.9393,
688165.SH,除痲杻-U,20201014,16.88,16.9,16.99,16.45,16.48,2779347,46093948,-0.4,-2.3697,16.5845,2.3547,1945213569.92,,8598934400,118034804,0,521780000,-86.0912,5.7792,6.7826,-35.0877,
688165.SH,除痲杻-U,20201015,16.48,16.34,16.93,16.21,16.24,2501941,41416554,-0.24,-1.4563,16.5538,2.1197,1916885216.96,,8473707200,118034804,0,521780000,-84.8375,5.695,6.6838,-34.5767,
688165.SH,除痲杻-U,20201016,16.24,16.31,16.38,16.12,16.27,1890013,30663484,0.03,0.1847,16.224,1.6012,1920426261.08,,8489360600,118034804,0,521780000,-84.9942,5.7055,6.6961,-34.6406,
688165.SH,除痲杻-U,20201019,16.27,16.37,16.78,16.26,16.34,2278568,37621630,0.07,0.4302,16.5111,1.9304,1928688697.36,,8525885200,118034804,0,521780000,-85.3599,5.7301,6.725,-34.7896,
688165.SH,除痲杻-U,20201020,16.34,16.45,16.97,16.28,16.87,3402361,56961616,0.53,3.2436,16.7418,2.8825,1991247143.48,,8802428600,118034804,0,521780000,-88.1286,5.9159,6.9431,-35.9181,
688165.SH,除痲杻-U,20201021,16.87,16.9,17.13,16.52,16.64,2513630,41927825,-0.23,-1.3634,16.6802,2.1296,1964099138.56,,8682419200,118034804,0,521780000,-86.9271,5.8353,6.8484,-35.4284,
688165.SH,除痲杻-U,20201022,16.64,16.6,16.6,16.21,16.24,2288865,37497332,-0.4,-2.4038,16.3825,1.9391,1916885216.96,,8473707200,118034804,0,521780000,-84.8375,5.695,6.6838,-34.5767,
688165.SH,除痲杻-U,20201023,16.24,16.26,16.48,15.65,15.78,2333441,37522139,-0.46,-2.8325,16.0802,1.9769,1862589207.12,,8233688400,118034804,0,521780000,-82.4344,5.5337,6.4945,-33.5973,
688165.SH,除痲杻-U,20201026,15.78,15.78,15.9,15.39,15.41,2191991,34205842,-0.37,-2.3447,15.6049,1.8571,1818916329.64,,8040629800,118034804,0,521780000,-80.5016,5.404,6.3422,-32.8096,
688165.SH,除痲杻-U,20201027,15.41,15.61,15.86,15.27,15.73,2303450,35777337,0.32,2.0766,15.5321,1.9515,1856687466.92,,8207599400,118034804,0,521780000,-82.1732,5.5162,6.4739,-33.4909,
688165.SH,除痲杻-U,20201028,15.73,15.73,15.88,15.25,15.39,2075113,32114976,-0.34,-2.1615,15.4763,1.7581,1816555633.56,,8030194200,118034804,0,521780000,-80.3971,5.3969,6.334,-32.767,
688165.SH,除痲杻-U,20201029,15.39,15.17,15.33,15.05,15.07,1925360,29226307,-0.32,-2.0793,15.1797,1.6312,1778784496.28,,7863224600,118034804,0,521780000,-78.7254,5.2847,6.2023,-32.0857,
688165.SH,除痲杻-U,20201030,15.07,14.8,15.05,14.35,14.41,3871774,56878171,-0.66,-4.3796,14.6905,3.2802,1700881525.64,,7518849800,118034804,0,521780000,-81.6094,3.4406,5.9306,-30.6804,
688165.SH,除痲杻-U,20201102,14.41,14.48,15.75,14.19,14.9,5255115,78966101,0.49,3.4004,15.0265,4.4522,1758718579.6,,7774522000,118034804,0,521780000,-84.3845,3.5576,6.1323,-31.7237,
688165.SH,除痲杻-U,20201103,14.9,14.9,15.5,14.86,15.19,3483077,53028787,0.29,1.9463,15.2247,2.9509,1792948672.76,,7925838200,118034804,0,521780000,-86.0269,3.6268,6.2517,-32.3412,
688165.SH,除痲杻-U,20201104,15.19,15.21,15.43,14.92,15,2356187,35450811,-0.19,-1.2508,15.0458,1.9962,1770522060,,7826700000,118034804,0,521780000,-84.9508,3.5814,6.1735,-31.9366,
688165.SH,除痲杻-U,20201105,15,15.35,15.35,15.08,15.26,2260053,34390337,0.26,1.7333,15.2166,1.9147,1801211109.04,,7962362800,118034804,0,521780000,-86.4233,3.6435,6.2805,-32.4902,
688165.SH,除痲杻-U,20201106,15.26,15.43,15.45,14.87,14.96,2351471,35359523,-0.3,-1.9659,15.0372,1.9922,1765800667.84,,7805828800,118034804,0,521780000,-84.7243,3.5719,6.157,-31.8515,
688165.SH,除痲杻-U,20201109,14.96,15.05,15.7,15.05,15.42,4079687,62841585,0.46,3.0749,15.4035,3.4563,1820096677.68,,8045847600,118034804,0,521780000,-87.3295,3.6817,6.3463,-32.8308,
688165.SH,除痲杻-U,20201110,15.42,15.44,15.77,15.31,15.35,2893779,44934776,-0.07,-0.454,15.5281,2.4516,1811834241.4,,8009323000,118034804,0,521780000,-86.933,3.665,6.3175,-32.6818,
688165.SH,除痲杻-U,20201111,15.35,15.41,15.54,15.08,15.16,2209180,33936475,-0.19,-1.2378,15.3616,1.8716,1789407628.64,,7910184800,118034804,0,521780000,-85.857,3.6196,6.2393,-32.2773,
688165.SH,除痲杻-U,20201112,15.16,15.07,15.25,14.93,14.99,1679943,25273613,-0.17,-1.1214,15.0443,1.4233,1769341711.96,,7821482200,118034804,0,521780000,-84.8942,3.579,6.1693,-31.9153,
688165.SH,除痲杻-U,20201113,14.99,15.03,15.27,14.91,15.1,1640605,24825584,0.11,0.7338,15.132,1.3899,1782325540.4,,7878878000,118034804,0,521780000,-85.5172,3.6053,6.2146,-32.1495,
688165.SH,除痲杻-U,20201116,15.1,15.2,15.53,15.14,15.45,2160760,33252461,0.35,2.3179,15.3892,1.8306,1823637721.8,,8061501000,118034804,0,521780000,-87.4994,3.6889,6.3587,-32.8947,
688165.SH,除痲杻-U,20201117,15.45,15.9,16.33,15.66,15.66,6349596,101332764,0.21,1.3592,15.9589,5.3794,1848425030.64,,8171074800,118034804,0,521780000,-88.6887,3.739,6.4451,-33.3418,
688165.SH,除痲杻-U,20201118,15.66,15.49,15.95,15.43,15.71,3237863,50576096,0.05,0.3193,15.6202,2.7431,1854326770.84,,8197163800,118034804,0,521780000,-88.9718,3.751,6.4657,-33.4483,
688165.SH,除痲杻-U,20201119,15.71,15.61,16.08,15.55,15.71,3959611,62736533,0,0,15.8441,3.3546,1854326770.84,,8197163800,118034804,0,521780000,-88.9718,3.751,6.4657,-33.4483,
688165.SH,除痲杻-U,20201120,15.71,15.72,15.98,15.44,15.54,3155005,49235064,-0.17,-1.0821,15.6054,2.6729,1834260854.16,,8108461200,118034804,0,521780000,-88.0091,3.7104,6.3957,-33.0863,
688165.SH,除痲杻-U,20201123,15.54,15.66,15.88,15.44,15.7,2975490,46534644,0.16,1.0296,15.6393,2.5209,1853146422.8,,8191946000,118034804,0,521780000,-88.9152,3.7486,6.4616,-33.427,
688165.SH,除痲杻-U,20201124,15.7,15.7,15.98,15.56,15.87,3090253,48808527,0.17,1.0828,15.7943,2.6181,1873212339.48,,8280648600,118034804,0,521780000,-89.878,3.7892,6.5315,-33.7889,
688165.SH,除痲杻-U,20201125,15.87,15.93,15.98,15.56,15.58,2077230,32604420,-0.29,-1.8273,15.6961,1.7598,1838982246.32,,8129332400,118034804,0,521780000,-88.2356,3.7199,6.4122,-33.1715,
688165.SH,除痲杻-U,20201126,15.58,15.6,15.66,15.17,15.18,2329927,35825537,-0.4,-2.5674,15.3762,1.9739,1791768324.72,,7920620400,118034804,0,521780000,-85.9702,3.6244,6.2475,-32.3199,
688165.SH,除痲杻-U,20201127,15.18,15.19,15.32,14.89,14.93,2272174,34157211,-0.25,-1.6469,15.0328,1.925,1762259623.72,,7790175400,118034804,0,521780000,-84.5544,3.5647,6.1447,-31.7876,
688165.SH,除痲杻-U,20201130,14.93,14.97,15.14,14.89,15,1864742,27962772,0.07,0.4689,14.9955,1.5798,1770522060,,7826700000,118034804,0,521780000,-84.9508,3.5814,6.1735,-31.9366,
688165.SH,除痲杻-U,20201201,15,14.98,15.16,14.9,15.14,1485152,22380494,0.14,0.9333,15.0695,1.2582,1787046932.56,,7899749200,118034804,0,521780000,-85.7437,3.6149,6.2311,-32.2347,
688165.SH,除痲杻-U,20201202,15.14,15.15,15.27,15.06,15.09,1462161,22113318,-0.05,-0.3303,15.1237,1.2388,1781145192.36,,7873660200,118034804,0,521780000,-85.4605,3.6029,6.2105,-32.1282,
688165.SH,除痲杻-U,20201203,15.09,15.1,15.17,14.99,15.04,1301595,19598839,-0.05,-0.3313,15.0576,1.1027,1775243452.16,,7847571200,118034804,0,521780000,-85.1774,3.591,6.1899,-32.0218,
688165.SH,除痲杻-U,20201204,15.04,15.04,15.05,14.67,14.74,2662693,39354361,-0.3,-1.9947,14.7799,2.2559,1739833010.96,,7691037200,118034804,0,521780000,-83.4783,3.5194,6.0665,-31.3831,
688165.SH,除痲杻-U,20201207,14.74,14.88,14.88,14.65,14.67,1165519,17168793,-0.07,-0.4749,14.7306,0.9874,1731570574.68,,7654512600,118034804,0,521780000,-83.0819,3.5026,6.0376,-31.234,
688165.SH,除痲杻-U,20201208,14.67,14.67,14.82,14.58,14.75,1371700,20169307,0.08,0.5453,14.7039,1.1621,1741013359,,7696255000,118034804,0,521780000,-83.535,3.5217,6.0706,-31.4043,
688165.SH,除痲杻-U,20201209,14.75,14.72,14.77,14.36,14.38,2231808,32383231,-0.37,-2.5085,14.5099,1.8908,1697340481.52,,7503196400,118034804,0,521780000,-81.4395,3.4334,5.9183,-30.6166,
688165.SH,除痲杻-U,20201210,14.38,14.38,14.55,14.21,14.33,1621858,23375303,-0.05,-0.3477,14.4127,1.3741,1691438741.32,,7477107400,118034804,0,521780000,-81.1564,3.4215,5.8977,-30.5101,
688165.SH,除痲杻-U,20201211,14.33,14.33,14.45,14.01,14.08,1985261,28070026,-0.25,-1.7446,14.1392,1.6819,1661930040.32,,7346662400,118034804,0,521780000,-79.7405,3.3618,5.7948,-29.9778,
688165.SH,除痲杻-U,20201214,14.08,14.09,14.18,13.85,13.92,1878131,26138423,-0.16,-1.1364,13.9173,1.5912,1643044471.68,,7263177600,118034804,0,521780000,-78.8344,3.3236,5.729,-29.6372,
688165.SH,除痲杻-U,20201215,13.92,13.92,13.94,13.38,13.65,2964437,40263550,-0.27,-1.9397,13.5822,2.5115,1611175074.6,,7122297000,118034804,0,521780000,-77.3053,3.2591,5.6179,-29.0623,
688165.SH,除痲杻-U,20201216,13.65,13.67,13.67,13.14,13.21,2305471,30711803,-0.44,-3.2234,13.3213,1.9532,1559239760.84,,6892713800,118034804,0,521780000,-74.8134,3.1541,5.4368,-28.1255,
688165.SH,除痲杻-U,20201217,13.21,13.47,13.76,13.32,13.62,2451105,33183302,0.41,3.1037,13.5381,2.0766,1607634030.48,,7106643600,118034804,0,521780000,-77.1354,3.2519,5.6055,-28.9985,
688165.SH,除痲杻-U,20201218,13.62,13.75,13.75,13.44,13.48,1240495,16764970,-0.14,-1.0279,13.5147,1.051,1591109157.92,,7033594400,118034804,0,521780000,-76.3425,3.2185,5.5479,-28.7004,
688165.SH,除痲杻-U,20201221,13.48,13.49,14.35,13.49,14.15,3822928,53371504,0.67,4.9703,13.9609,3.2388,1670192476.6,,7383187000,118034804,0,521780000,-80.1369,3.3785,5.8236,-30.1269,
688165.SH,除痲杻-U,20201222,14.15,14,14.06,13.54,13.64,2502808,34477739,-0.51,-3.6042,13.7756,2.1204,1609994726.56,,7117079200,118034804,0,521780000,-77.2486,3.2567,5.6137,-29.041,
688165.SH,除痲杻-U,20201223,13.64,13.58,13.72,13.25,13.35,2408045,32321935,-0.29,-2.1261,13.4225,2.0401,1575764633.4,,6965763000,118034804,0,521780000,-75.6062,3.1875,5.4944,-28.4236,
688165.SH,除痲杻-U,20201224,13.35,13.39,13.65,13.18,13.35,2177092,29198987,0,0,13.4119,1.8444,1575764633.4,,6965763000,118034804,0,521780000,-75.6062,3.1875,5.4944,-28.4236,
688165.SH,除痲杻-U,20201225,13.35,13.36,13.53,13.25,13.48,1458363,19588916,0.13,0.9738,13.4321,1.2355,1591109157.92,,7033594400,118034804,0,521780000,-76.3425,3.2185,5.5479,-28.7004,
688165.SH,除痲杻-U,20201228,13.48,13.48,13.48,12.7,12.73,3577447,46377862,-0.75,-5.5638,12.964,3.0308,1502583054.92,,6642259400,118034804,0,521780000,-72.0949,3.0394,5.2392,-27.1035,
688165.SH,除痲杻-U,20201229,12.73,12.88,12.88,12.51,12.52,1846789,23249786,-0.21,-1.6496,12.5893,1.5646,1477795746.08,,6532685600,118034804,0,521780000,-70.9056,2.9893,5.1528,-26.6564,
688165.SH,除痲杻-U,20201230,12.52,12.52,12.81,12.52,12.69,1501419,19012131,0.17,1.3578,12.6628,1.272,1497861662.76,,6621388200,118034804,0,521780000,-71.8684,3.0299,5.2227,-27.0184,
688165.SH,除痲杻-U,20201231,12.69,12.69,13.47,12.69,13.35,3640854,48090501,0.66,5.2009,13.2086,3.0846,1575764633.4,,6965763000,118034804,0,521780000,-75.6062,3.1875,5.4944,-28.4236,
688165.SH,除痲杻-U,20210104,13.35,13.36,13.74,13.3,13.5,2000747,27080695,0.15,1.1236,13.5353,1.695,1593469854,,7044030000,118034804,0,521780000,-76.4557,3.2233,6.2139,70.568,
688165.SH,除痲杻-U,20210105,13.5,13.5,13.77,13.5,13.52,1543584,21004549,0.02,0.1481,13.6076,1.3077,1595830550.08,,7054465600,118034804,0,521780000,-76.569,3.2281,6.2232,70.6726,
688165.SH,除痲杻-U,20210106,13.52,13.57,13.57,12.94,12.94,2228121,29346089,-0.58,-4.2899,13.1708,1.8877,1527370363.76,,6751833200,118034804,0,521780000,-73.2842,3.0896,5.9562,67.6408,
688165.SH,除痲杻-U,20210107,12.94,12.89,12.89,12.02,12.16,4485898,55421844,-0.78,-6.0278,12.3547,3.8005,1435303216.64,,6344844800,118034804,0,521780000,-68.8668,2.9033,5.5972,63.5635,
688165.SH,除痲杻-U,20210108,12.16,12.18,12.34,11.73,12.1,2344609,28159471,-0.06,-0.4934,12.0103,1.9864,1428221128.4,,6313538000,118034804,0,521780000,-68.527,2.889,5.5695,63.2499,
