╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002817.SZ,╩фи╫╫╨др,20161116,80.02,77,77.98,74,74.75,7803753,589024236,-5.27,-6.5859,75.4796,36.0118,1619832500,,6478582500,21670000,0,86670000,118.0275,18.1837,25.5272,922.8228,
002817.SZ,╩фи╫╫╨др,20161117,74.75,73.98,77.85,73.07,75.6,6191434,470408957,0.85,1.1371,75.9774,28.5715,1638252000,,6552252000,21670000,0,86670000,119.3696,18.3905,25.8175,933.3165,
002817.SZ,╩фи╫╫╨др,20161118,75.6,74.08,76.58,74,74.22,3856327,288588057,-1.38,-1.8254,74.835,17.7957,1608347400,,6432647400,21670000,0,86670000,117.1906,18.0548,25.3462,916.2797,
002817.SZ,╩фи╫╫╨др,20161121,74.22,73.9,73.9,71.26,72.58,3980143,288031621,-1.64,-2.2096,72.3672,18.3671,1572808600,,6290508600,21670000,0,86670000,114.6011,17.6558,24.7862,896.0332,
002817.SZ,╩фи╫╫╨др,20161122,72.58,72.89,76.3,72.71,75.39,5308316,396864527,2.81,3.8716,74.7628,24.4962,1633701300,,6534051300,21670000,0,86670000,119.038,18.3394,25.7458,930.7239,
002817.SZ,╩фи╫╫╨др,20161123,75.39,74.72,76.38,74.12,74.42,3733686,280788748,-0.97,-1.2866,75.2042,17.2297,1612681400,,6449981400,21670000,0,86670000,117.5064,18.1034,25.4145,918.7488,
002817.SZ,╩фи╫╫╨др,20161124,74.42,73.92,75.12,72.81,73.22,2682639,197794103,-1.2,-1.6125,73.7312,12.3795,1586677400,,6345977400,21670000,0,86670000,115.6117,17.8115,25.0047,903.9343,
002817.SZ,╩фи╫╫╨др,20161125,73.22,73,74.41,71.35,74.03,2705868,198028798,0.81,1.1063,73.1849,12.4867,1604230100,,6416180100,21670000,0,86670000,116.8906,18.0086,25.2814,913.9341,
002817.SZ,╩фи╫╫╨др,20161128,74.03,73.8,73.8,72.11,72.21,1968977,143198392,-1.82,-2.4585,72.7273,9.0862,1564790700,,6258440700,21670000,0,86670000,114.0169,17.5658,24.6598,891.4653,
002817.SZ,╩фи╫╫╨др,20161129,72.21,71.83,72.55,69.55,69.61,2584765,182957228,-2.6,-3.6006,70.7829,11.9278,1508448700,,6033098700,21670000,0,86670000,109.9116,16.9334,23.7719,859.3672,
002817.SZ,╩фи╫╫╨др,20161130,69.61,69.2,69.95,68.6,69.48,1271591,88101277,-0.13,-0.1868,69.2843,5.868,1505631600,,6021831600,21670000,0,86670000,109.7063,16.9017,23.7275,857.7623,
002817.SZ,╩фи╫╫╨др,20161201,69.48,69.56,70.95,69.48,70.55,1666141,117060009,1.07,1.54,70.2582,7.6887,1528818500,,6114568500,21670000,0,86670000,111.3958,17.162,24.0929,870.9719,
002817.SZ,╩фи╫╫╨др,20161202,70.55,70.7,70.7,68.78,68.82,1590806,110360951,-1.73,-2.4522,69.3742,7.3411,1491329400,,5964629400,21670000,0,86670000,108.6642,16.7412,23.5021,849.6143,
002817.SZ,╩фи╫╫╨др,20161205,68.82,68.5,69.85,67.6,68.76,1149702,79021543,-0.06,-0.0872,68.7322,5.3055,1490029200,,5959429200,21670000,0,86670000,108.5695,16.7266,23.4817,848.8735,
002817.SZ,╩фи╫╫╨др,20161206,68.76,69.11,70,68.8,68.92,1162091,80731677,0.16,0.2327,69.471,5.3627,1493496400,,5973296400,21670000,0,86670000,108.8221,16.7655,23.5363,850.8488,
002817.SZ,╩фи╫╫╨др,20161207,68.92,68.62,69.2,66.91,68.6,1581700,107398807,-0.32,-0.4643,67.9009,7.299,1486562000,,5945562000,21670000,0,86670000,108.3169,16.6877,23.427,846.8983,
002817.SZ,╩фи╫╫╨др,20161208,68.6,68.38,69.45,68.14,68.66,1605453,110719651,0.06,0.0875,68.9647,7.4086,1487862200,,5950762200,21670000,0,86670000,108.4116,16.7023,23.4475,847.639,
002817.SZ,╩фи╫╫╨др,20161209,68.66,68.05,68.65,65.7,66.01,2119704,141465458,-2.65,-3.8596,66.7383,9.7817,1430436700,,5721086700,21670000,0,86670000,104.2273,16.0576,22.5425,814.9235,
002817.SZ,╩фи╫╫╨др,20161212,66.01,65.59,65.74,59.8,59.84,2539947,157832126,-6.17,-9.3471,62.1399,11.721,1296732800,,5186332800,21670000,0,86670000,94.4851,14.5567,20.4355,738.7521,
002817.SZ,╩фи╫╫╨др,20161213,59.84,58.98,60.6,58.04,59.7,1438092,85185012,-0.14,-0.234,59.2347,6.6363,1293699000,,5174199000,21670000,0,86670000,94.2641,14.5226,20.3876,737.0237,
002817.SZ,╩фи╫╫╨др,20161214,59.7,59.58,59.98,58.24,58.53,1077324,63588931,-1.17,-1.9598,59.0249,4.9715,1268345100,,5072795100,21670000,0,86670000,92.4167,14.238,19.9881,722.5795,
002817.SZ,╩фи╫╫╨др,20161215,58.53,58.18,60,57.8,58.82,1285262,76072353,0.29,0.4955,59.1882,5.9311,1274629400,,5097929400,21670000,0,86670000,92.8746,14.3086,20.0871,726.1597,
002817.SZ,╩фи╫╫╨др,20161216,58.82,58.8,59.5,58.52,59.45,1080835,63815386,0.63,1.0711,59.0427,4.9877,1288281500,,5152531500,21670000,0,86670000,93.8693,14.4618,20.3023,733.9373,
002817.SZ,╩фи╫╫╨др,20161219,59.45,59.22,63.22,58.88,61.41,2053354,125688942,1.96,3.2969,61.2115,9.4756,1330754700,,5322404700,21670000,0,86670000,96.9641,14.9386,20.9716,758.1345,
002817.SZ,╩фи╫╫╨др,20161220,61.41,60.67,61.2,59.83,60.6,1270451,76741382,-0.81,-1.319,60.4048,5.8627,1313202000,,5252202000,21670000,0,86670000,95.6852,14.7416,20.695,748.1346,
002817.SZ,╩фи╫╫╨др,20161221,60.6,60.84,61.32,60.46,60.87,1122023,68220180,0.27,0.4455,60.8011,5.1778,1319052900,,5275602900,21670000,0,86670000,96.1115,14.8073,20.7872,751.4679,
002817.SZ,╩фи╫╫╨др,20161222,60.87,60.75,62.06,60.41,62.04,1798787,110400410,1.17,1.9221,61.3749,8.3008,1344406800,,5377006800,21670000,0,86670000,97.9589,15.0919,21.1868,765.912,
002817.SZ,╩фи╫╫╨др,20161223,62.04,61.92,63.5,61.4,61.88,3122321,195484526,-0.16,-0.2579,62.6087,14.4085,1340939600,,5363139600,21670000,0,86670000,97.7062,15.0529,21.1321,763.9368,
002817.SZ,╩фи╫╫╨др,20161226,61.88,60.81,64.18,60.6,63.5,3000147,188896985,1.62,2.618,62.9626,13.8447,1376045000,,5503545000,21670000,0,86670000,100.2641,15.447,21.6854,783.9365,
002817.SZ,╩фи╫╫╨др,20161227,63.5,63,64.55,62.23,62.83,2780442,175785769,-0.67,-1.0551,63.2222,12.8308,1361526100,,5445476100,21670000,0,86670000,99.2062,15.284,21.4565,775.665,
002817.SZ,╩фи╫╫╨др,20161228,62.83,62.07,62.83,60.8,61.07,1808945,110963011,-1.76,-2.8012,61.3413,8.3477,1323386900,,5292936900,21670000,0,86670000,96.4273,14.8559,20.8555,753.937,
002817.SZ,╩фи╫╫╨др,20161229,61.07,61.4,61.54,57.9,58.59,1822139,109026393,-2.48,-4.0609,59.8343,8.4086,1269645300,,5077995300,21670000,0,86670000,92.5114,14.2526,20.0086,723.3203,
002817.SZ,╩фи╫╫╨др,20161230,58.59,58.46,58.62,56.5,56.97,1350211,77460453,-1.62,-2.765,57.3691,6.2308,1234539900,,4937589900,21670000,0,86670000,89.9535,13.8585,19.4553,703.3206,
002817.SZ,╩фи╫╫╨др,20170103,56.97,57,57.59,56.6,57.43,1092114,62390971,0.46,0.8074,57.1286,5.0398,1244508100,,4977458100,21670000,0,86670000,90.6798,13.9704,17.5612,48.9814,
002817.SZ,╩фи╫╫╨др,20170104,57.43,57.3,63.15,57.08,62.63,2983480,177494525,5.2,9.0545,59.4924,13.7678,1357192100,,5428142100,21670000,0,86670000,98.8904,15.2354,19.1513,53.4164,
002817.SZ,╩фи╫╫╨др,20170105,62.63,61,62.25,60.01,61.3,2276610,138876893,-1.33,-2.1236,61.0016,10.5058,1328371000,,5312871000,21670000,0,86670000,96.7904,14.9119,18.7446,52.2821,
002817.SZ,╩фи╫╫╨др,20170106,61.3,61,67.43,60.78,67.43,7134737,469054356,6.13,10,65.7423,32.9245,1461208100,,5844158100,21670000,0,86670000,106.4695,16.403,20.619,57.5103,
002817.SZ,╩фи╫╫╨др,20170109,67.43,67.51,73.9,63.02,73.9,5244724,351495875,6.47,9.5951,67.0189,24.2027,1601413000,,6404913000,21670000,0,86670000,116.6854,17.9769,22.5975,63.0285,
002817.SZ,╩фи╫╫╨др,20170110,73.9,67.43,72.49,66.55,72.49,5728444,394622747,-1.41,-1.908,68.8883,26.4349,1570858300,,6282708300,21670000,0,86670000,114.459,17.6339,22.1663,61.8259,
002817.SZ,╩фи╫╫╨др,20170111,72.49,68.02,68.3,65.24,65.24,5943015,389007769,-7.25,-10.0014,65.4563,27.4251,1413750800,,5654350800,21670000,0,86670000,103.0115,15.8703,19.9494,55.6424,
002817.SZ,╩фи╫╫╨др,20170112,65.24,62,63.46,58.88,59,3092526,189200655,-6.24,-9.5647,61.18,14.271,1278530000,,5113530000,21670000,0,86670000,93.1588,14.3524,18.0413,50.3204,
002817.SZ,╩фи╫╫╨др,20170113,59,58.03,60.8,55.6,59,3482604,202533715,0,0,58.1558,16.0711,1278530000,,5113530000,21670000,0,86670000,93.1588,14.3524,18.0413,50.3204,
002817.SZ,╩фи╫╫╨др,20170116,59,57.8,59.5,53.38,59.33,2898196,166991617,0.33,0.5593,57.6192,13.3742,1285681100,,5142131100,21670000,0,86670000,93.6799,14.4326,18.1422,50.6019,
002817.SZ,╩фи╫╫╨др,20170117,59.33,57.97,60.39,57.2,60.19,2857467,170490824,0.86,1.4495,59.665,13.1863,1304317300,,5216667300,21670000,0,86670000,95.0378,14.6418,18.4052,51.3354,
002817.SZ,╩фи╫╫╨др,20170118,60.19,59.02,60.76,58,59.67,1919091,114520640,-0.52,-0.8639,59.6744,8.856,1293048900,,5171598900,21670000,0,86670000,94.2167,14.5153,18.2461,50.8918,
002817.SZ,╩фи╫╫╨др,20170119,59.67,58.83,60.49,57.68,58.88,2720817,161790526,-0.79,-1.3239,59.4639,12.5557,1275929600,,5103129600,21670000,0,86670000,92.9693,14.3232,18.0046,50.2181,
002817.SZ,╩фи╫╫╨др,20170120,58.88,57.87,60.29,57.2,59,1948748,114681022,0.12,0.2038,58.8486,8.9928,1278530000,,5113530000,21670000,0,86670000,93.1588,14.3524,18.0413,50.3204,
002817.SZ,╩фи╫╫╨др,20170123,59,58.5,59.27,57.44,57.44,1790166,104725322,-1.56,-2.6441,58.5003,8.261,1244724800,,4978324800,21670000,0,86670000,90.6956,13.9729,17.5642,48.9899,
002817.SZ,╩фи╫╫╨др,20170124,57.44,57.35,59.3,55,57.61,1590972,92073464,0.17,0.296,57.8725,7.3418,1248408700,,4993058700,21670000,0,86670000,90.9641,14.0142,17.6162,49.1349,
002817.SZ,╩фи╫╫╨др,20170125,57.61,57,57.89,56.79,57.31,1140509,65380658,-0.3,-0.5207,57.3259,5.2631,1241907700,,4967057700,21670000,0,86670000,90.4904,13.9412,17.5245,48.879,
002817.SZ,╩фи╫╫╨др,20170126,57.31,57.32,57.96,56.61,56.82,804680,46041704,-0.49,-0.855,57.2174,3.7133,1231289400,,4924589400,21670000,0,86670000,89.7167,13.8221,17.3747,48.4611,
002817.SZ,╩фи╫╫╨др,20170203,56.82,56.79,62.5,55.52,62.5,4649457,281756127,5.68,9.9965,60.5998,21.4557,1354375000,,5416875000,21670000,0,86670000,98.6852,15.2038,19.1115,53.3055,
002817.SZ,╩фи╫╫╨др,20170206,62.5,62.4,63.3,61.78,62.65,5900581,368359087,0.15,0.24,62.4276,27.2293,1357625500,,5429875500,21670000,0,86670000,98.922,15.2403,19.1574,53.4335,
002817.SZ,╩фи╫╫╨др,20170207,62.65,62.59,62.59,59.66,60.1,3536960,214905953,-2.55,-4.0702,60.7601,16.3219,1302367000,,5208867000,21670000,0,86670000,94.8957,14.6199,18.3776,51.2586,
002817.SZ,╩фи╫╫╨др,20170208,60.1,59.99,60.17,58.08,60.15,2757472,163290524,0.05,0.0832,59.2175,12.7248,1303450500,,5213200500,21670000,0,86670000,94.9746,14.6321,18.3929,51.3012,
002817.SZ,╩фи╫╫╨др,20170209,60.15,59.6,61.46,59.59,59.96,2652508,160399965,-0.19,-0.3159,60.4711,12.2405,1299333200,,5196733200,21670000,0,86670000,94.6746,14.5859,18.3348,51.1392,
002817.SZ,╩фи╫╫╨др,20170210,59.96,59.18,59.45,57.5,57.5,2591878,151225615,-2.46,-4.1027,58.346,11.9607,1246025000,,4983525000,21670000,0,86670000,90.7904,13.9875,17.5826,49.0411,
002817.SZ,╩фи╫╫╨др,20170213,57.5,57.5,58.98,57.13,58.09,1681952,97891910,0.59,1.0261,58.2014,7.7617,1258810300,,5034660300,21670000,0,86670000,91.722,14.131,17.763,49.5443,
002817.SZ,╩фи╫╫╨др,20170214,58.09,58.3,59.39,58.01,58.66,1663175,97766207,0.57,0.9812,58.7829,7.675,1271162200,,5084062200,21670000,0,86670000,92.622,14.2697,17.9373,50.0304,
002817.SZ,╩фи╫╫╨др,20170215,58.66,58.4,59.2,57.78,57.92,1971223,115028962,-0.74,-1.2615,58.3541,9.0966,1255126400,,5019926400,21670000,0,86670000,91.4535,14.0896,17.711,49.3993,
002817.SZ,╩фи╫╫╨др,20170216,57.92,57.57,57.85,56.62,57.16,1828484,104363693,-0.76,-1.3122,57.0766,8.4379,1238657200,,4954057200,21670000,0,86670000,90.2535,13.9048,17.4786,48.7511,
002817.SZ,╩фи╫╫╨др,20170217,57.16,57.17,57.9,56.3,56.33,1416370,80713039,-0.83,-1.4521,56.9858,6.5361,1220671100,,4882121100,21670000,0,86670000,88.943,13.7029,17.2248,48.0432,
002817.SZ,╩фи╫╫╨др,20170220,56.33,56.32,56.54,54.5,55.01,1557519,86028979,-1.32,-2.3433,55.2346,7.1874,1192066700,,4767716700,21670000,0,86670000,86.8587,13.3818,16.8212,46.9174,
002817.SZ,╩фи╫╫╨др,20170221,55.01,55.01,56.97,55.01,56.7,1467451,82301008,1.69,3.0722,56.0843,6.7718,1228689000,,4914189000,21670000,0,86670000,89.5272,13.7929,17.338,48.3588,
002817.SZ,╩фи╫╫╨др,20170222,56.7,56.42,56.62,55.67,56.03,1020566,57196850,-0.67,-1.1817,56.0442,4.7096,1214170100,,4856120100,21670000,0,86670000,88.4693,13.6299,17.1331,47.7873,
002817.SZ,╩фи╫╫╨др,20170223,56.03,56.28,61.6,55.52,59.44,4812799,284724797,3.41,6.086,59.1599,22.2095,1288064800,,5151664800,21670000,0,86670000,93.8536,14.4594,18.1758,50.6957,
002817.SZ,╩фи╫╫╨др,20170224,59.44,59.01,60.98,58.62,58.79,2434594,145243508,-0.65,-1.0935,59.6582,11.2349,1273979300,,5095329300,21670000,0,86670000,92.8272,14.3013,17.9771,50.1413,
002817.SZ,╩фи╫╫╨др,20170227,58.79,58.96,59.65,57.78,57.8,1544259,90609127,-0.99,-1.684,58.6748,7.1263,1252526000,,5009526000,21670000,0,86670000,91.2641,14.0604,17.6743,49.297,
002817.SZ,╩фи╫╫╨др,20170228,57.8,57.9,58.27,57.4,58.02,875101,50541092,0.22,0.3806,57.7546,4.0383,1257293400,,5028593400,21670000,0,86670000,96.177,14.114,17.7416,49.4846,
002817.SZ,╩фи╫╫╨др,20170301,58.02,58.05,60.29,57.3,59.89,2275879,134878008,1.87,3.223,59.2641,10.5024,1297816300,,5190666300,21670000,0,86670000,99.2768,14.5689,18.3134,51.0795,
002817.SZ,╩фи╫╫╨др,20170302,59.89,59.59,65.55,59.03,62.69,6148516,387224303,2.8,4.6752,62.9785,28.3734,1358492300,,5433342300,21670000,0,86670000,103.9182,15.25,19.1696,53.4676,
002817.SZ,╩фи╫╫╨др,20170303,62.69,62.49,62.5,58.9,58.96,4052087,244073731,-3.73,-5.9499,60.2341,18.6991,1277663200,,5110063200,21670000,0,86670000,97.7352,14.3426,18.029,50.2863,
002817.SZ,╩фи╫╫╨др,20170306,58.96,58.5,59.42,57.66,59.21,2694203,157873346,0.25,0.424,58.5974,12.4329,1283080700,,5131730700,21670000,0,86670000,98.1496,14.4034,18.1055,50.4995,
002817.SZ,╩фи╫╫╨др,20170307,59.21,58.92,60.65,58.8,59.81,2342401,140254625,0.6,1.0133,59.8764,10.8094,1296082700,,5183732700,21670000,0,86670000,99.1442,14.5494,18.289,51.0113,
002817.SZ,╩фи╫╫╨др,20170308,59.81,59.84,60.6,58.95,59.14,1751436,104260526,-0.67,-1.1202,59.5286,8.0823,1281563800,,5125663800,21670000,0,86670000,98.0335,14.3864,18.0841,50.4398,
002817.SZ,╩фи╫╫╨др,20170309,59.14,58.8,59.68,58.43,59.38,1384962,81863364,0.24,0.4058,59.1087,6.3911,1286764600,,5146464600,21670000,0,86670000,98.4314,14.4448,18.1575,50.6445,
002817.SZ,╩фи╫╫╨др,20170310,59.38,59.1,60.86,59.1,59.68,2393983,143599966,0.3,0.5052,59.9837,11.0475,1293265600,,5172465600,21670000,0,86670000,98.9287,14.5178,18.2492,50.9004,
002817.SZ,╩фи╫╫╨др,20170313,59.68,59.26,59.88,57,59.4,2185347,127571310,-0.28,-0.4692,58.3758,10.0847,1287198000,,5148198000,21670000,0,86670000,98.4645,14.4497,18.1636,50.6616,
002817.SZ,╩фи╫╫╨др,20170314,59.4,59.18,61.65,59.07,61.02,3893692,236353686,1.62,2.7273,60.7017,17.9681,1322303400,,5288603400,21670000,0,86670000,101.1499,14.8437,18.659,52.0433,
002817.SZ,╩фи╫╫╨др,20170315,61.02,60.71,62.85,60.11,61.95,4366735,269069913,0.93,1.5241,61.6181,20.1511,1342456500,,5369206500,21670000,0,86670000,102.6915,15.07,18.9433,52.8364,
002817.SZ,╩фи╫╫╨др,20170316,61.95,61.8,64.99,61.7,62.96,5291572,336692305,1.01,1.6303,63.628,24.4189,1364343200,,5456743200,21670000,0,86670000,104.3658,15.3157,19.2522,53.6979,
002817.SZ,╩фи╫╫╨др,20170317,62.96,62.45,64.43,61.08,61.3,3710243,232632297,-1.66,-2.6366,62.7,17.1216,1328371000,,5312871000,21670000,0,86670000,101.6141,14.9119,18.7446,52.2821,
002817.SZ,╩фи╫╫╨др,20170320,61.3,60.99,63.1,60.51,63.05,2503969,155011861,1.75,2.8548,61.9065,11.555,1366293500,,5464543500,21670000,0,86670000,104.515,15.3376,19.2797,53.7746,
002817.SZ,╩фи╫╫╨др,20170321,63.05,62.97,65.13,62.56,64.1,3265259,208916269,1.05,1.6653,63.9815,15.0681,1389047000,,5555547000,21670000,0,86670000,106.2555,15.593,19.6008,54.6701,
002817.SZ,╩фи╫╫╨др,20170322,64.1,63.6,63.97,62.11,63.42,2623324,165407308,-0.68,-1.0608,63.0526,12.1058,1374311400,,5496611400,21670000,0,86670000,105.1283,15.4276,19.3928,54.0902,
002817.SZ,╩фи╫╫╨др,20170323,63.42,63.15,64.64,61.98,64.24,3711188,236020324,0.82,1.293,63.597,17.1259,1392080800,,5567680800,21670000,0,86670000,106.4876,15.627,19.6436,54.7896,
002817.SZ,╩фи╫╫╨др,20170324,64.24,63.8,66.21,63.8,64.05,3989335,259728285,-0.19,-0.2958,65.1057,18.4095,1387963500,,5551213500,21670000,0,86670000,106.1726,15.5808,19.5855,54.6275,
002817.SZ,╩фи╫╫╨др,20170327,64.05,63,65.49,62.92,64.87,2740068,175437395,0.82,1.2802,64.0267,12.6445,1405732900,,5622282900,21670000,0,86670000,107.5319,15.7803,19.8362,55.3269,
002817.SZ,╩фи╫╫╨др,20170328,64.87,64.8,65.99,64.5,64.54,2757179,179800614,-0.33,-0.5087,65.2118,12.7235,1398581800,,5593681800,21670000,0,86670000,106.9849,15.7,19.7353,55.0454,
002817.SZ,╩фи╫╫╨др,20170329,64.54,64.03,64.78,60.8,60.91,2881318,179315157,-3.63,-5.6244,62.2337,13.2963,1319919700,,5279069700,21670000,0,86670000,100.9676,14.817,18.6253,51.9494,
002817.SZ,╩фи╫╫╨др,20170330,60.91,60.13,60.13,55.08,56.69,2793676,160389495,-4.22,-6.9283,57.4116,12.8919,1228472300,,4913322300,21670000,0,86670000,93.9723,13.7904,17.3349,48.3502,
002817.SZ,╩фи╫╫╨др,20170331,56.69,56.25,57.96,56.01,56.73,1151550,65503066,0.04,0.0706,56.8825,5.314,1229339100,,4916789100,21670000,0,86670000,94.0386,13.8002,17.3471,48.3844,
002817.SZ,╩фи╫╫╨др,20170405,56.73,56.74,57.14,55.41,57.07,1405495,79448305,0.34,0.5993,56.5269,6.4859,1236706900,,4946256900,21670000,0,86670000,94.6022,13.8829,17.4511,48.6743,
002817.SZ,╩фи╫╫╨др,20170406,57.07,57.1,58.88,56.36,57.81,1880342,108693599,0.74,1.2967,57.8052,8.6772,1252742700,,5010392700,21670000,0,86670000,95.8289,14.0629,17.6774,49.3055,
002817.SZ,╩фи╫╫╨др,20170407,57.81,56.8,57.29,55.85,55.9,2019554,113693935,-1.91,-3.3039,56.2966,9.3196,1211353000,,4844853000,21670000,0,86670000,92.6628,7.6787,17.0933,47.6765,
002817.SZ,╩фи╫╫╨др,20170410,55.9,55.78,55.78,50.32,50.32,2691727,141211267,-5.58,-9.9821,52.4612,12.4214,1090434400,,4361234400,21670000,0,86670000,83.4131,6.9122,15.3871,42.9173,
002817.SZ,╩фи╫╫╨др,20170411,50.32,49.73,50.84,47,50.8,1757853,87044067,0.48,0.9539,49.5173,8.1119,1100836000,,4402836000,21670000,0,86670000,84.2087,6.9781,15.5338,43.3267,
002817.SZ,╩фи╫╫╨др,20170412,50.8,50.2,50.62,49.65,49.7,918123,46018644,-1.1,-2.1654,50.1225,4.2368,1076999000,,4307499000,21670000,0,86670000,82.3853,6.827,15.1975,42.3886,
002817.SZ,╩фи╫╫╨др,20170413,49.7,50,50.96,49.61,49.95,735109,37038287,0.25,0.503,50.3848,3.3923,1082416500,,4329166500,21670000,0,86670000,82.7997,6.8613,15.2739,42.6018,
002817.SZ,╩фи╫╫╨др,20170414,49.95,49.99,50.36,49.01,49.03,557770,27567184,-0.92,-1.8418,49.4239,2.5739,1062480100,,4249430100,21670000,0,86670000,81.2747,6.735,14.9926,41.8171,
002817.SZ,╩фи╫╫╨др,20170417,49.03,47,47,44.9,44.9,1431187,65426192,-4.13,-8.4234,45.7146,6.6045,972983000,,3891483000,21670000,0,86670000,74.4286,6.1677,13.7297,38.2947,
002817.SZ,╩фи╫╫╨др,20170418,44.9,45,45.85,44.4,44.41,748669,33748407,-0.49,-1.0913,45.0779,3.4549,962364700,,3849014700,21670000,0,86670000,73.6163,6.1003,13.5799,37.8768,
002817.SZ,╩фи╫╫╨др,20170419,44.41,44.41,45.7,43.33,45.58,951003,42725294,1.17,2.6345,44.9266,4.3886,987718600,,3950418600,21670000,0,86670000,75.5558,6.2611,13.9376,38.8747,
002817.SZ,╩фи╫╫╨др,20170420,45.58,45.2,49.53,45.04,46.96,1611691,75885418,1.38,3.0276,47.0843,7.4374,1017623200,,4070023200,21670000,0,86670000,77.8434,6.4506,14.3596,40.0516,
