����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
688173.SH,ϣݶ΢,20220726,27.3,27.41,29.17,27,28.94,3288266,92907533,1.64,6.0073,28.2543,10.0227,949469308,,11707248832.7,32808200,0,404535205,334.6678,6.7715,25.291,-556.5702,
688173.SH,ϣݶ΢,20220727,28.94,28.65,29.23,28.43,28.63,1774014,51001555,-0.31,-1.0712,28.7492,5.4072,939298766,,11581842919.15,32808200,0,404535205,331.0829,6.699,25.0201,-550.6083,
688173.SH,ϣݶ΢,20220728,28.63,29.09,31.28,28.81,31.16,5110198,154681716,2.53,8.8369,30.2692,15.576,1022303512,,12605316987.8,32808200,0,404535205,360.3403,7.291,27.2311,-599.2649,
688173.SH,ϣݶ΢,20220729,31.16,31.86,31.86,29.89,29.89,3291495,100435739,-1.27,-4.0757,30.5137,10.0325,980637098,,12091557277.45,32808200,0,404535205,345.6538,6.9938,26.1212,-574.8405,
688173.SH,ϣݶ΢,20220801,29.89,29.72,31.43,29.02,31.14,4134007,125614935,1.25,4.182,30.3858,12.6005,1021647348,,12597226283.7,32808200,0,404535205,360.109,7.2863,27.2136,-598.8802,
688173.SH,ϣݶ΢,20220802,31.14,30.71,34.47,30.23,32.75,8835904,289467037,1.61,5.1702,32.7603,26.932,1074468550,,13248527963.75,32808200,0,404535205,378.7274,7.663,28.6206,-629.8436,
688173.SH,ϣݶ΢,20220803,32.75,33,35.26,32.15,33.2,7912504,265371216,0.45,1.374,33.5382,24.1175,1089232240,,13430568806,32808200,0,404535205,383.9313,7.7683,29.0138,-638.4979,
688173.SH,ϣݶ΢,20220804,33.2,33.79,34.46,32.16,32.82,5088039,169097676,-0.38,-1.1446,33.2344,15.5084,1076765124,,13276845428.1,32808200,0,404535205,379.5369,7.6794,28.6818,-631.1898,
688173.SH,ϣݶ΢,20220805,32.82,33.27,38.69,32.66,37.49,10035928,360692671,4.67,14.2291,35.9401,30.5897,1229979418,,15166024835.45,32808200,0,404535205,433.5417,8.7721,32.7629,-721.0026,
688173.SH,ϣݶ΢,20220808,37.49,38,38.04,35.3,36.9,7562996,275718708,-0.59,-1.5738,36.4563,23.0522,1210622580,,14927349064.5,32808200,0,404535205,426.7188,8.634,32.2473,-709.6558,
688173.SH,ϣݶ΢,20220809,36.9,36.37,37.04,35.09,36.91,5312645,189989226,0.01,0.0271,35.7617,16.193,1210950662,,14931394416.55,32808200,0,404535205,426.8345,8.6364,32.2561,-709.8481,
688173.SH,ϣݶ΢,20220810,36.91,35.95,37.77,35.5,36.05,4958950,181638776,-0.86,-2.33,36.6285,15.115,1182735610,,14583494140.25,32808200,0,404535205,416.8893,8.4351,31.5045,-693.3087,
688173.SH,ϣݶ΢,20220811,36.05,36.05,37.07,35.29,35.8,4112371,148216776,-0.25,-0.6935,36.0417,12.5346,1174533560,,14482360339,32808200,0,404535205,413.9982,8.3766,31.286,-688.5007,
688173.SH,ϣݶ΢,20220812,35.8,35.48,36.03,34.22,34.33,4204514,147313321,-1.47,-4.1061,35.0369,12.8154,1126305506,,13887693587.65,32808200,0,404535205,396.9988,8.0327,30.0014,-660.2299,
688173.SH,ϣݶ΢,20220815,34.33,34.63,35.29,33.93,34.31,2831700,97591479,-0.02,-0.0583,34.4639,8.6311,1125649342,,13879602883.55,32808200,0,404535205,396.7675,8.028,29.9839,-659.8453,
688173.SH,ϣݶ΢,20220816,34.31,34.18,35.01,33.33,34.32,2905881,99921604,0.01,0.0291,34.386,8.8572,1125977424,,13883648235.6,32808200,0,404535205,396.8832,8.0303,29.9926,-660.0376,
688173.SH,ϣݶ΢,20220817,34.32,34.38,35,33.53,34.95,3365625,115759013,0.63,1.8357,34.3945,10.2585,1146646590,,14138505414.75,32808200,0,404535205,404.1686,8.1778,30.5432,-672.1537,
688173.SH,ϣݶ΢,20220818,34.95,35.13,35.97,34.06,35.66,4130061,146133703,0.71,2.0315,35.3829,12.5885,1169940412,,14425725410.3,32808200,0,404535205,412.3792,8.3439,31.1637,-685.8083,
688173.SH,ϣݶ΢,20220819,35.66,35.5,36.73,33.33,33.33,3897736,135602592,-2.33,-6.5339,34.7901,11.8804,1093497306,,13483158382.65,32808200,0,404535205,385.4346,7.7987,29.1275,-640.998,
688173.SH,ϣݶ΢,20220822,33.33,32.5,34.16,32.04,33.4,1845848,61671458,0.07,0.21,33.4109,5.6262,1095793880,,13511475847,32808200,0,404535205,386.2441,7.8151,29.1886,-642.3443,
688173.SH,ϣݶ΢,20220823,33.4,33,35,32.61,34.03,3056877,104534465,0.63,1.8862,34.1965,9.3174,1116463046,,13766333026.15,32808200,0,404535205,393.5296,7.9625,29.7392,-654.4603,
688173.SH,ϣݶ΢,20220824,34.03,33.14,33.7,30.35,30.42,5192252,162956412,-3.61,-10.6083,31.3845,15.8261,998025444,,12305960936.1,32808200,0,404535205,421.5504,6.9745,26.5844,-585.0333,
688173.SH,ϣݶ΢,20220825,30.42,30.3,30.98,28.9,29.3,2980944,88041954,-1.12,-3.6818,29.5349,9.086,961280260,,11852881506.5,32808200,0,404535205,406.0298,6.7177,25.6056,-563.4937,
688173.SH,ϣݶ΢,20220826,29.3,29.69,29.98,28.5,28.57,1653094,48072075,-0.73,-2.4915,29.0801,5.0387,937330274,,11557570806.85,32808200,0,404535205,395.9136,6.5504,24.9676,-549.4543,
688173.SH,ϣݶ΢,20220829,28.57,28.45,29.63,27.99,28.95,1327664,38522116,0.38,1.3301,29.015,4.0467,949797390,,11711294184.75,32808200,0,404535205,401.1796,6.6375,25.2997,-556.7625,
688173.SH,ϣݶ΢,20220830,28.95,29.03,29.93,28.65,29.18,1503294,44106384,0.23,0.7945,29.3398,4.5821,957343276,,11804337281.9,32808200,0,404535205,404.3668,6.6902,25.5007,-561.1858,
688173.SH,ϣݶ΢,20220831,29.18,29,29.2,27.6,28.07,2313855,65236644,-1.11,-3.804,28.1939,7.0527,920926174,,11355303204.35,32808200,0,404535205,388.9848,6.4357,24.5307,-539.8384,
688173.SH,ϣݶ΢,20220901,28.07,28.36,28.87,27.73,27.79,1314113,37083704,-0.28,-0.9975,28.2196,4.0054,911739878,,11242033346.95,32808200,0,404535205,385.1047,6.3715,24.286,-534.4535,
688173.SH,ϣݶ΢,20220902,27.79,28.03,28.77,27.75,28.46,1557043,44271055,0.67,2.4109,28.4328,4.7459,933721372,,11513071934.3,32808200,0,404535205,394.3893,6.5251,24.8715,-547.3389,
688173.SH,ϣݶ΢,20220905,28.46,28.67,28.67,27.41,27.63,1662476,46343163,-0.83,-2.9164,27.876,5.0673,906490566,,11177307714.15,32808200,0,404535205,382.8875,6.3348,24.1462,-531.3764,
688173.SH,ϣݶ΢,20220906,27.63,27.8,28.1,27.41,28.1,1385266,38542030,0.47,1.701,27.8228,4.2223,921910420,,11367439260.5,32808200,0,404535205,389.4005,6.4426,24.5569,-540.4154,
688173.SH,ϣݶ΢,20220907,28.1,28.2,29.27,28.05,28.52,2197865,63131340,0.42,1.4947,28.7239,6.6991,935689864,,11537344046.6,32808200,0,404535205,395.2208,6.5389,24.9239,-548.4928,
688173.SH,ϣݶ΢,20220908,28.52,28.52,28.58,27.58,27.73,1487750,41500856,-0.79,-2.77,27.895,4.5347,909771386,,11217761234.65,32808200,0,404535205,384.2732,6.3578,24.2336,-533.2996,
688173.SH,ϣݶ΢,20220909,27.73,27.75,27.75,26.41,26.81,1940968,52123595,-0.92,-3.3177,26.8544,5.9161,879587842,,10845588846.05,32808200,0,404535205,371.5241,6.1468,23.4296,-515.6063,
688173.SH,ϣݶ΢,20220913,26.81,27,28.13,26.78,27.68,1620114,44726342,0.87,3.2451,27.6069,4.9381,908130976,,11197534474.4,32808200,0,404535205,383.5803,6.3463,24.1899,-532.338,
688173.SH,ϣݶ΢,20220914,27.68,27.25,28.38,26.98,28.24,2132683,59347423,0.56,2.0231,27.8276,6.5005,926503568,,11424074189.2,32808200,0,404535205,391.3406,6.4747,24.6792,-543.1078,
688173.SH,ϣݶ΢,20220915,28.24,28.65,28.88,27.3,27.8,2160893,60385937,-0.44,-1.5581,27.9449,6.5864,912067960,,11246078699,32808200,0,404535205,385.2433,6.3738,24.2947,-534.6458,
688173.SH,ϣݶ΢,20220916,27.8,27.67,28.88,27.52,27.54,1960316,55254826,-0.26,-0.9353,28.1867,5.9751,903537828,,11140899545.7,32808200,0,404535205,381.6403,6.3142,24.0675,-529.6456,
688173.SH,ϣݶ΢,20220919,27.54,27.8,28.18,25.68,25.99,2317039,61237578,-1.55,-5.6282,26.4292,7.0624,852685118,,10513869977.95,32808200,0,404535205,360.1609,5.9588,22.7129,-499.8362,
688173.SH,ϣݶ΢,20220920,25.99,26.21,26.44,25.73,25.9,1133665,29559077,-0.09,-0.3463,26.0739,3.4554,849732380,,10477461809.5,32808200,0,404535205,358.9137,5.9382,22.6343,-498.1053,
688173.SH,ϣݶ΢,20220921,25.9,25.7,26.12,25.03,25.66,1100800,28218699,-0.24,-0.9266,25.6347,3.3553,841858412,,10380373360.3,32808200,0,404535205,355.5878,5.8832,22.4246,-493.4897,
688173.SH,ϣݶ΢,20220922,25.66,25.36,26.63,25.36,25.49,1308242,33921086,-0.17,-0.6625,25.9288,3.9875,836281018,,10311602375.45,32808200,0,404535205,353.232,5.8442,22.276,-490.2202,
688173.SH,ϣݶ΢,20220923,25.49,25.58,25.92,23.93,24.13,2099239,51332738,-1.36,-5.3354,24.453,6.3985,791661866,,9761434496.65,32808200,0,404535205,334.3856,5.5324,21.0875,-464.0649,
688173.SH,ϣݶ΢,20220926,24.13,24.01,24.52,23.72,23.88,942969,22767383,-0.25,-1.0361,24.1444,2.8742,783459816,,9678731494.32,32808200,0,405307014,330.9212,5.4751,20.9088,-460.1331,
688173.SH,ϣݶ΢,20220927,23.88,23.71,25.21,23.71,25.1,1731329,42915465,1.22,5.1089,24.7876,5.2771,823485820,,10173206051.4,32808200,0,405307014,347.8275,5.7548,21.977,-483.6408,
688173.SH,ϣݶ΢,20220928,25.1,25.17,25.23,23.9,23.9,1195209,29182217,-1.2,-4.7809,24.416,3.643,784115980,,9686837634.6,32808200,0,405307014,331.8302,5.4901,20.9263,-460.5185,
688173.SH,ϣݶ΢,20220929,23.9,24.1,24.88,23.76,23.98,1178222,28532656,0.08,0.3347,24.2167,3.5912,786740636,,9719262195.72,32808200,0,405307014,332.9409,5.5085,20.9964,-462.06,
688173.SH,ϣݶ΢,20220930,23.98,23.82,24.02,22.86,22.88,985362,22991943,-1.1,-4.5872,23.3335,3.0034,750651616,,9273424480.32,32808200,0,405307014,317.6684,5.2558,20.0332,-440.8646,
688173.SH,ϣݶ΢,20221010,22.88,23.05,23.23,21.52,21.53,1123226,24690155,-1.35,-5.9003,21.9815,3.4236,706360546,,8726260011.42,32808200,0,405307014,298.9249,4.9457,18.8512,-414.852,
688173.SH,ϣݶ΢,20221011,21.53,21.66,21.98,21.02,21.7,737041,15880961,0.17,0.7896,21.5469,2.2465,711937940,,8795162203.8,32808200,0,405307014,301.2852,4.9847,19,-418.1277,
688173.SH,ϣݶ΢,20221012,21.7,21.69,23.1,21.5,23.08,1367468,30533632,1.38,6.3594,22.3286,4.1681,757213256,,9354485883.12,32808200,0,405307014,320.4453,5.3017,20.2083,-444.7183,
688173.SH,ϣݶ΢,20221013,23.08,23,23.9,22.97,23.21,1074971,25161484,0.13,0.5633,23.4067,3.2765,761478322,,9407175794.94,32808200,0,405307014,322.2502,5.3316,20.3222,-447.2232,
688173.SH,ϣݶ΢,20221014,23.21,23.43,24.01,23.08,23.86,1135203,26844408,0.65,2.8005,23.6472,3.4601,782803652,,9670625354.04,32808200,0,405307014,331.2748,5.4809,20.8913,-459.7478,
688173.SH,ϣݶ΢,20221017,23.86,23.86,24.77,23.51,24.45,964430,23508739,0.59,2.4728,24.3758,2.9396,802160490,,9909756492.3,32808200,0,405307014,339.4665,5.6164,21.4079,-471.1162,
688173.SH,ϣݶ΢,20221018,24.45,24.55,24.76,24.2,24.55,663225,16211479,0.1,0.409,24.4434,2.0215,805441310,,9950287193.7,32808200,0,405307014,340.8549,5.6394,21.4954,-473.0431,
688173.SH,ϣݶ΢,20221019,24.55,24.65,24.87,24.19,24.53,979799,23998076,-0.02,-0.0815,24.4929,2.9864,804785146,,9942181053.42,32808200,0,405307014,340.5772,5.6348,21.4779,-472.6577,
688173.SH,ϣݶ΢,20221020,24.53,24.2,25.88,24.2,25.12,1641963,41305730,0.59,2.4052,25.1563,5.0047,824141984,,10181312191.68,32808200,0,405307014,348.7688,5.7704,21.9945,-484.0262,
688173.SH,ϣݶ΢,20221021,25.12,25.22,25.22,24.2,24.51,1371582,33641887,-0.61,-2.4283,24.5278,4.1806,804128982,,9934074913.14,32808200,0,405307014,340.2995,5.6302,21.4604,-472.2723,
688173.SH,ϣݶ΢,20221024,24.51,24.61,25.4,24.34,24.72,1202408,29921453,0.21,0.8568,24.8846,3.665,811018704,,10019189386.08,32808200,0,405307014,343.2152,5.6785,21.6443,-476.3187,
688173.SH,ϣݶ΢,20221025,24.72,24.55,25.09,24.01,24.32,1203399,29450809,-0.4,-1.6181,24.473,3.668,797895424,,9857066580.48,32808200,0,405307014,337.6615,5.5866,21.2941,-468.6113,
688173.SH,ϣݶ΢,20221026,24.32,24.34,25.48,23.88,25.34,1558428,39028684,1.02,4.1941,25.0436,4.7501,831359788,,10270479734.76,32808200,0,405307014,351.8233,5.8209,22.1872,-488.2652,
688173.SH,ϣݶ΢,20221027,25.34,25.47,25.89,24.9,25,1414403,35751450,-0.34,-1.3418,25.2767,4.3111,820205000,,10132675350,32808200,0,405307014,347.1028,5.7428,21.8895,-481.7139,
688173.SH,ϣݶ΢,20221028,25,25.04,25.88,24.17,24.19,1469594,36769869,-0.81,-3.24,25.0204,4.4793,793630358,,9804376668.66,32808200,0,405307014,335.8566,5.5567,21.1802,-466.1064,
688173.SH,ϣݶ΢,20221031,24.19,24.11,25.19,24.07,24.93,1295711,32186915,0.74,3.0591,24.8411,3.9494,817908426,,10104303859.02,32808200,0,405307014,540.3156,5.5616,21.8282,-480.3651,
688173.SH,ϣݶ΢,20221101,24.93,24.89,25.38,24.5,25.1,1166868,29050874,0.17,0.6819,24.8965,3.5566,823485820,,10173206051.4,32808200,0,405307014,544.0001,5.5995,21.977,-483.6408,
688173.SH,ϣݶ΢,20221102,25.1,25.35,26.2,25.09,25.68,1651967,42507617,0.58,2.3108,25.7315,5.0352,842514576,,10408284119.52,32808200,0,405307014,556.5706,5.7289,22.4848,-494.8165,
688173.SH,ϣݶ΢,20221103,25.68,25.65,27.7,25.41,27.39,3106987,83029305,1.71,6.6589,26.7234,9.4702,898616598,,11101359113.46,32808200,0,405307014,593.632,6.1104,23.9821,-527.7657,
688173.SH,ϣݶ΢,20221104,27.39,27.4,29.28,26.86,27.97,4497968,126274161,0.58,2.1176,28.0736,13.7099,917645354,,11336437181.58,32808200,0,405307014,606.2025,6.2398,24.4899,-538.9415,
688173.SH,ϣݶ΢,20221107,27.97,27.98,28.88,27.23,28.43,3083290,86828778,0.46,1.6446,28.1611,9.3979,932737126,,11522878408.02,32808200,0,405307014,616.1722,6.3424,24.8927,-547.8051,
688173.SH,ϣݶ΢,20221108,28.43,28.15,28.8,28.1,28.7,1885047,53646893,0.27,0.9497,28.4592,5.7457,941595340,,11632311301.8,32808200,0,405307014,622.024,6.4027,25.1291,-553.0076,
688173.SH,ϣݶ΢,20221109,28.7,28.7,28.97,27.88,27.88,1536080,43460349,-0.82,-2.8571,28.293,4.682,914692616,,11299959550.32,32808200,0,405307014,604.2518,6.2197,24.4111,-537.2073,
688173.SH,ϣݶ΢,20221110,27.88,27.92,28.38,26.99,27.03,1541350,42517193,-0.85,-3.0488,27.5844,4.6981,886805646,,10955448588.42,32808200,0,405307014,585.8295,6.0301,23.6669,-520.8291,
688173.SH,ϣݶ΢,20221111,27.03,27.73,29.26,27.63,27.95,2981388,85231619,0.92,3.4036,28.5879,9.0873,916989190,,11328331041.3,32808200,0,405307014,605.769,6.2354,24.4724,-538.5562,
688173.SH,ϣݶ΢,20221114,27.95,27.71,28.39,27.3,27.75,1163470,32358862,-0.2,-0.7156,27.8124,3.5463,910427550,,11247269638.5,32808200,0,405307014,601.4343,6.1907,24.2973,-534.7025,
688173.SH,ϣݶ΢,20221115,27.75,27.93,30.02,27.53,29.83,3073772,90450426,2.08,7.4955,29.4265,9.3689,978668606,,12090308227.62,32808200,0,405307014,646.5148,6.6548,26.1185,-574.7811,
688173.SH,ϣݶ΢,20221116,29.83,30.05,30.44,29.05,29.2,1881300,55707424,-0.63,-2.112,29.6111,5.7342,957999440,,11834964808.8,32808200,0,405307014,632.8606,6.5142,25.5669,-562.6418,
688173.SH,ϣݶ΢,20221117,29.2,29.22,31.58,28.94,31.4,3843481,117276682,2.2,7.5342,30.5131,11.715,1030177480,,12726640239.6,32808200,0,405307014,680.5419,7.005,27.4932,-605.0327,
688173.SH,ϣݶ΢,20221118,31.4,31.09,31.43,27.98,28.01,6238071,183490644,-3.39,-10.7962,29.4146,19.0138,918957682,,11352649462.14,32808200,0,405307014,607.0694,6.2487,24.5249,-539.7123,
688173.SH,ϣݶ΢,20221121,28.01,27.75,28.77,27.55,28.02,2503061,70118713,0.01,0.0357,28.0132,7.6294,919285764,,11356702532.28,32808200,0,405307014,607.2861,6.251,24.5337,-539.905,
688173.SH,ϣݶ΢,20221122,28.02,28.28,28.7,27.51,27.61,1873797,52601728,-0.41,-1.4632,28.0723,5.7114,905834402,,11190526656.54,32808200,0,405307014,598.4001,6.1595,24.1747,-532.0049,
688173.SH,ϣݶ΢,20221123,27.61,27.7,27.9,26.2,26.64,2095771,56061906,-0.97,-3.5132,26.75,6.3879,874010448,,10797378852.96,32808200,0,405307014,577.377,5.9431,23.3254,-513.3143,
688173.SH,ϣݶ΢,20221124,26.64,26.9,27.08,26.1,26.15,1417221,37459543,-0.49,-1.8393,26.4317,4.3197,857934430,,10598778416.1,32808200,0,405307014,566.757,5.8338,22.8964,-503.8728,
688173.SH,ϣݶ΢,20221125,26.15,26.15,26.88,25.4,25.4,1389707,36185224,-0.75,-2.8681,26.038,4.2359,833328280,,10294798155.6,32808200,0,405307014,550.502,5.6665,22.2397,-489.4214,
688173.SH,ϣݶ΢,20221128,25.4,25.57,25.8,24.84,25,1054998,26596398,-0.4,-1.5748,25.2099,3.2157,820205000,,10132675350,32808200,0,405307014,541.8327,5.5772,21.8895,-481.7139,
688173.SH,ϣݶ΢,20221129,25,25.03,25.62,24.87,25.33,999346,25311834,0.33,1.32,25.3284,3.046,831031706,,10266426664.62,32808200,0,405307014,548.9849,5.6509,22.1784,-488.0725,
688173.SH,ϣݶ΢,20221130,25.33,25.33,25.79,25.1,25.48,998553,25379044,0.15,0.5922,25.4158,3.0436,835952936,,10327222716.72,32808200,0,405307014,552.2359,5.6843,22.3097,-490.9628,
688173.SH,ϣݶ΢,20221201,25.48,25.6,26.3,25.59,25.75,1250833,32472392,0.27,1.0597,25.9606,3.8126,844811150,,10436655610.5,32808200,0,405307014,558.0877,5.7446,22.5461,-496.1653,
688173.SH,ϣݶ΢,20221202,25.75,25.51,26.29,25.5,25.99,853730,22165004,0.24,0.932,25.9625,2.6022,852685118,,10533929293.86,32808200,0,405307014,563.2893,5.7981,22.7563,-500.7898,
688173.SH,ϣݶ΢,20221205,25.99,26.29,26.33,25.68,26.11,1123002,29219122,0.12,0.4617,26.0188,3.4229,856622102,,10582566135.54,32808200,0,405307014,565.8901,5.8249,22.8613,-503.102,
688173.SH,ϣݶ΢,20221206,26.11,26.1,26.7,25.93,26.19,1571267,41370399,0.08,0.3064,26.3293,4.7893,859246758,,10614990696.66,32808200,0,405307014,567.624,5.8427,22.9314,-504.6435,
688173.SH,ϣݶ΢,20221207,26.19,25.88,26.17,25.36,25.38,1098908,28157396,-0.81,-3.0928,25.6231,3.3495,832672116,,10286692015.32,32808200,0,405307014,550.0686,5.662,22.2222,-489.036,
688173.SH,ϣݶ΢,20221208,25.38,25.52,25.52,24.32,24.56,1582268,39203193,-0.82,-3.2309,24.7766,4.8228,805769392,,9954340263.84,32808200,0,405307014,532.2964,5.4791,21.5042,-473.2357,
688173.SH,ϣݶ΢,20221209,24.56,24.71,25.09,24.43,24.58,819237,20272731,0.02,0.0814,24.7459,2.497,806425556,,9962446404.12,32808200,0,405307014,532.7299,5.4835,21.5217,-473.6211,
688173.SH,ϣݶ΢,20221212,24.58,24.58,25.45,24.23,24.9,1146446,28649004,0.32,1.3019,24.9894,3.4944,816924180,,10092144648.6,32808200,0,405307014,539.6654,5.5549,21.8019,-479.7871,
688173.SH,ϣݶ΢,20221213,24.9,24.96,25.18,24.66,24.81,587550,14615423,-0.09,-0.3614,24.8752,1.7909,813971442,,10055667017.34,32808200,0,405307014,537.7148,5.5349,21.7231,-478.0529,
688173.SH,ϣݶ΢,20221214,24.81,25.5,26.49,24.86,24.95,1442652,36972421,0.14,0.5643,25.6281,4.3972,818564590,,10112409999.3,32808200,0,405307014,540.7491,5.5661,21.8457,-480.7505,
688173.SH,ϣݶ΢,20221215,24.95,24.93,25.83,24.44,25.16,1144754,29080489,0.21,0.8417,25.4033,3.4892,825454312,,10197524472.24,32808200,0,405307014,545.3005,5.6129,22.0296,-484.7969,
688173.SH,ϣݶ΢,20221216,25.16,25.64,25.64,24.44,24.47,1011335,25000779,-0.69,-2.7424,24.7206,3.0826,802816654,,9917862632.58,32808200,0,405307014,530.3459,5.459,21.4254,-471.5016,
688173.SH,ϣݶ΢,20221219,24.47,24.12,24.5,23.43,23.5,857128,20372030,-0.97,-3.964,23.7678,2.6125,770992700,,9524714829,32808200,0,405307014,509.3228,5.2426,20.5761,-452.8111,
688173.SH,ϣݶ΢,20221220,23.5,23.1,24.08,23.1,23.49,576532,13640751,-0.01,-0.0426,23.66,1.7573,770664618,,9520661758.86,32808200,0,405307014,509.106,5.2404,20.5673,-452.6184,
688173.SH,ϣݶ΢,20221221,23.49,23.01,23.88,22.8,22.81,702512,16211186,-0.68,-2.8948,23.076,2.1413,748355042,,9245052989.34,32808200,0,405307014,494.3682,5.0887,19.9719,-439.5158,
688173.SH,ϣݶ΢,20221222,22.81,22.72,23.23,22.41,22.46,563610,12864555,-0.35,-1.5344,22.8253,1.7179,736872172,,9103195534.44,32808200,0,405307014,486.7825,5.0106,19.6655,-432.7718,
688173.SH,ϣݶ΢,20221223,22.46,22.21,22.5,21.88,22.05,649539,14361536,-0.41,-1.8255,22.1104,1.9798,723420810,,8937019658.7,32808200,0,405307014,477.8965,4.9191,19.3065,-424.8717,
688173.SH,ϣݶ΢,20221226,22.05,22.43,23.32,22.07,23.08,805542,18442475,1.03,4.6712,22.8945,2.4553,757213256,,9354485883.12,32808200,0,405307014,500.22,5.1489,20.2083,-444.7183,
688173.SH,ϣݶ΢,20221227,23.08,23.08,23.6,22.8,23.38,862959,20062233,0.3,1.2998,23.2482,2.6303,767055716,,9476077987.32,32808200,0,405307014,506.722,5.2158,20.471,-450.4989,
688173.SH,ϣݶ΢,20221228,23.38,23.36,23.66,22.88,22.89,647788,14958576,-0.49,-2.0958,23.0918,1.9745,750979698,,9277477550.46,32808200,0,405307014,496.1021,5.1065,20.042,-441.0573,
688173.SH,ϣݶ΢,20221229,22.89,22.8,23.33,22.66,22.7,537113,12346708,-0.19,-0.8301,22.9872,1.6371,744746140,,9200469217.8,32808200,0,405307014,491.9841,5.0641,19.8756,-437.3962,
688173.SH,ϣݶ΢,20221230,22.7,22.99,23.19,22.67,22.73,388292,8879238,0.03,0.1322,22.8674,1.1835,745730386,,9212628428.22,32808200,0,405307014,492.6343,5.0708,19.9019,-437.9743,
