����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
300377.SZ,Ӯʱʤ,20160725,178.5434,177.816,179.9578,177.0481,178.2201,3457677,152684794,-0.3233,-0.1811,44.1582,2.3275,6551253097.2,,12997739941.2,148554492,0,294733332,190.7187,5.2265,51.9691,-398.6457,
300377.SZ,Ӯʱʤ,20160726,178.2201,177.4118,188.9699,177.4118,186.3835,11121213,512387080,8.1634,4.5805,46.0729,7.4863,6851333171.04,,13593101271.84,148554492,0,294733332,199.4545,5.4659,54.3495,-416.9057,
300377.SZ,Ӯʱʤ,20160727,186.3835,185.4136,185.9389,168.9252,169.2485,12652963,554514136.9,-17.135,-9.1934,43.8248,8.5174,6221462124.96,,12343431944.16,148554492,0,294733332,181.1179,4.9634,49.353,-378.5778,
300377.SZ,Ӯʱʤ,20160728,169.2485,169.6526,170.865,157.0842,162.4591,10018177,404866167.7,-6.7893,-4.0115,40.4132,6.7438,5971890578.4,,11848279946.4,148554492,0,294733332,173.8524,4.7643,47.3732,-363.3913,
300377.SZ,Ӯʱʤ,20160729,162.4591,163.6715,164.3585,158.4179,160.5193,4588875,182696171.7,-1.9398,-1.194,39.8128,3.089,5900584422.24,,11706807947.04,148554492,0,294733332,171.7766,4.7074,46.8075,-359.0523,
300377.SZ,Ӯʱʤ,20160801,160.5193,160.196,160.196,152.356,157.8117,5628812,216767440.8,-2.7077,-1.6868,38.5103,3.7891,5801052912.6,,11509336614.6,148554492,0,294733332,168.879,4.628,46.018,-352.9958,
300377.SZ,Ӯʱʤ,20160802,157.8117,158.0541,160.8426,158.0541,159.3878,3923415,154703838.2,1.5761,0.9987,39.4309,2.6411,5858989164.48,,11624282614.08,148554492,0,294733332,170.5656,4.6742,46.4776,-356.5212,
300377.SZ,Ӯʱʤ,20160803,159.3878,159.5898,161.4084,158.0541,159.3878,4062202,160681366.7,0,0,39.5552,2.7345,5858989164.48,,11624282614.08,148554492,0,294733332,170.5656,4.6742,46.4776,-356.5212,
300377.SZ,Ӯʱʤ,20160804,159.3878,159.6302,167.3087,158.822,163.6715,6823036,276635048.7,4.2837,2.6876,40.5443,4.593,6016456926,,11936699946,148554492,0,294733332,175.1498,4.7998,47.7267,-366.1032,
300377.SZ,Ӯʱʤ,20160805,163.6715,164.1969,173.6939,163.6715,166.7429,11220936,469587049.2,3.0714,1.8765,41.8492,7.5534,6129358339.92,,12160697278.32,148554492,0,294733332,178.4366,4.8899,48.6223,-372.9733,
300377.SZ,Ӯʱʤ,20160808,166.7429,163.6715,165.6517,159.9535,165.5305,6695566,269379358.4,-1.2124,-0.7271,40.2325,4.5071,6084791992.32,,12072277278.72,148554492,0,294733332,177.1392,4.8544,48.2688,-370.2614,
300377.SZ,Ӯʱʤ,20160809,165.5305,165.8538,168.8039,165.6922,167.1066,5457413,225159386.4,1.5761,0.9521,41.2575,3.6737,6142728244.2,,12187223278.2,148554492,0,294733332,178.8258,4.9006,48.7284,-373.7868,
300377.SZ,Ӯʱʤ,20160810,167.1066,167.4703,168.9252,164.0756,164.3181,5531486,227453892.8,-2.7885,-1.6687,41.1199,3.7235,6040225644.72,,11983857279.12,148554492,0,294733332,175.8418,4.8188,47.9153,-367.5495,
300377.SZ,Ӯʱʤ,20160811,164.3181,162.4591,164.3181,160.0344,160.0748,4854196,194574338.7,-4.2433,-2.5824,40.0837,3.2676,5884243428.12,,11674387280.52,148554492,0,294733332,171.3008,4.6944,46.6779,-358.058,
300377.SZ,Ӯʱʤ,20160812,160.0748,159.6302,161.5296,157.6904,160.9235,4191191,165814369.2,0.8487,0.5302,39.5626,2.8213,5915439871.44,,11827070880.24,148554492,0,297013332,173.5412,4.7558,47.2884,-362.7408,
300377.SZ,Ӯʱʤ,20160815,160.9235,161.5296,176.9673,158.7816,174.1788,14686687,625230080.6,13.2554,8.2371,42.5712,9.8864,6402698605.2,,12801274609.2,148554492,0,297013332,187.8359,5.1475,51.1836,-392.62,
300377.SZ,Ӯʱʤ,20160816,174.1788,172.9664,178.3009,171.2691,174.2596,13073179,564947321.2,0.0808,0.0464,43.2142,8.8003,6405669695.04,,12807214875.84,148554492,0,297013332,187.9231,5.1499,51.2073,-392.8022,
300377.SZ,Ӯʱʤ,20160817,174.2596,174.3001,177.2098,171.7945,173.613,8113799,350238716.6,-0.6466,-0.3711,43.1658,5.4618,6381900976.32,,12759692742.72,148554492,0,297013332,187.2258,5.1308,51.0173,-391.3447,
300377.SZ,Ӯʱʤ,20160818,173.613,173.6939,174.8658,170.9458,171.5116,6722267,286750115.4,-2.1015,-1.2104,42.6568,4.5251,6304652640.48,,12605245810.08,148554492,0,297013332,184.9595,5.0687,50.3998,-386.6078,
300377.SZ,Ӯʱʤ,20160819,171.5116,171.7136,177.331,169.9759,172.724,6590501,283777328.8,1.2124,0.7069,43.0585,4.4364,6349218988.08,,12694349809.68,148554492,0,297013332,186.267,5.1045,50.756,-389.3406,
300377.SZ,Ӯʱʤ,20160822,172.724,172.7644,175.5933,169.0464,169.2081,5335620,227342873.8,-3.5159,-2.0356,42.6085,3.5917,6219976580.04,,12435948210.84,148554492,0,297013332,182.4754,5.0006,49.7229,-381.4153,
300377.SZ,Ӯʱʤ,20160823,169.2081,168.521,170.1376,165.773,167.4703,4574981,190159280.2,-1.7377,-1.027,41.565,3.0797,6156098148.48,,12308232478.08,148554492,0,297013332,180.6014,4.9492,49.2122,-377.4982,
300377.SZ,Ӯʱʤ,20160824,167.4703,168.1169,170.5417,167.834,169.693,4136926,173212050.8,2.2227,1.3272,41.8697,2.7848,6237803119.08,,12471589810.68,148554492,0,297013332,182.9984,5.0149,49.8654,-382.5085,
300377.SZ,Ӯʱʤ,20160825,169.693,168.319,168.319,163.6715,167.3087,4609291,189592498.1,-2.3844,-1.4051,41.1327,3.1028,6150155968.8,,12296351944.8,148554492,0,297013332,180.4271,4.9445,49.1647,-377.1339,
300377.SZ,Ӯʱʤ,20160826,167.3087,168.521,171.6732,166.9045,169.2889,4819515,202017620.7,1.9802,1.1836,41.9166,3.2443,6222947669.88,,12441888477.48,148554492,0,297013332,182.5625,5.003,49.7466,-381.5975,
300377.SZ,Ӯʱʤ,20160829,169.2889,169.2485,169.3293,166.5004,167.7532,3656731,151836721.5,-1.5357,-0.9071,41.5225,2.4615,6166496962.92,,12329023411.32,148554492,0,297013332,170.3107,5.0085,49.2954,-378.1359,
300377.SZ,Ӯʱʤ,20160830,167.7532,167.7532,171.2691,167.7532,169.8142,5082144,213627188.5,2.061,1.2286,42.0349,3.4211,6242259753.84,,12480500210.64,148554492,0,297013332,172.4031,5.0701,49.901,-382.7818,
300377.SZ,Ӯʱʤ,20160831,169.8142,169.9355,170.9054,168.0361,170.3396,3922917,164398105.6,0.5254,0.3094,41.9071,2.6407,6261571837.8,,12519111943.8,148554492,0,297013332,172.9365,5.0858,50.0554,-383.966,
300377.SZ,Ӯʱʤ,20160901,170.3396,169.9355,171.2287,168.4402,168.8443,3806847,160003966.8,-1.4953,-0.8778,42.0306,2.5626,6206606675.76,,12409217010.96,148554492,0,297013332,171.4185,5.0411,49.616,-380.5955,
300377.SZ,Ӯʱʤ,20160902,168.8443,168.1169,170.4609,165.6922,166.2983,3557155,147815157.8,-2.546,-1.5079,41.5543,2.3945,6113017345.8,,12222098611.8,148554492,0,297013332,168.8336,4.9651,48.8678,-374.8565,
300377.SZ,Ӯʱʤ,20160905,166.2983,167.1066,168.521,160.8426,161.6509,4832255,196302230.9,-4.6475,-2.7947,40.6233,3.2529,5942179680,,11880533280,148554492,0,297013332,164.1153,4.8263,47.5021,-364.3806,
300377.SZ,Ӯʱʤ,20160906,161.6509,161.6913,173.6939,158.7412,169.7334,8479529,351425343.6,8.0825,5,41.444,5.708,6239288664,,12474559944,148554492,0,297013332,172.3211,5.0677,49.8773,-382.5996,
300377.SZ,Ӯʱʤ,20160907,169.7334,168.319,169.9355,167.147,167.5107,4247091,176977121.3,-2.2227,-1.3095,41.6702,2.8589,6157583693.4,,12311202611.4,148554492,0,297013332,170.0645,5.0013,49.2241,-377.5893,
300377.SZ,Ӯʱʤ,20160908,167.5107,167.1874,173.2897,166.8237,169.6122,6043152,255346426.1,2.1015,1.2545,42.2538,4.068,6234832029.24,,12465649544.04,148554492,0,297013332,172.198,5.064,49.8416,-382.3263,
300377.SZ,Ӯʱʤ,20160909,169.6122,168.5615,169.5314,166.8237,166.9045,3205519,133195571.6,-2.7077,-1.5964,41.552,2.1578,6135300519.6,,12266650611.6,148554492,0,297013332,169.4491,4.9832,49.046,-376.2229,
300377.SZ,Ӯʱʤ,20160912,166.9045,161.6509,163.1057,157.6096,157.7713,5336142,211916954.6,-9.1333,-5.4722,39.7135,3.592,5799567367.68,,11595400481.28,148554492,0,297013332,160.1766,4.7105,46.3621,-355.6354,
300377.SZ,Ӯʱʤ,20160913,157.7713,158.5795,160.1152,156.3972,157.4075,3126249,122318560.9,-0.3637,-0.2305,39.1263,2.1044,5786197463.4,,11568669281.4,148554492,0,297013332,159.8073,4.6996,46.2552,-354.8156,
300377.SZ,Ӯʱʤ,20160914,157.4075,156.3972,160.4385,155.589,157.4075,2996578,116822902.8,0,0,38.9854,2.0172,5786197463.4,,11568669281.4,148554492,0,297013332,159.8073,4.6996,46.2552,-354.8156,
300377.SZ,Ӯʱʤ,20160919,157.4075,157.6096,160.196,156.8014,158.6199,2133877,83688434.2,1.2124,0.7702,39.219,1.4364,5830763811,,11657773281,148554492,0,297013332,161.0382,4.7358,46.6115,-357.5484,
300377.SZ,Ӯʱʤ,20160920,158.6199,159.6302,159.6302,157.1651,157.448,2034579,79392178.3,-1.172,-0.7389,39.0214,1.3696,5787683008.32,,11571639414.72,148554492,0,297013332,159.8483,4.7009,46.2671,-354.9066,
300377.SZ,Ӯʱʤ,20160921,157.448,157.1247,159.1857,156.8418,157.7308,1943197,75957559,0.2829,0.1797,39.089,1.3081,5798081822.76,,11592430347.96,148554492,0,297013332,160.1355,4.7093,46.3502,-355.5443,
300377.SZ,Ӯʱʤ,20160922,157.7308,159.5494,159.994,157.6096,157.9329,2381908,93415552.9,0.2021,0.1281,39.2188,1.6034,5805509547.36,,11607281014.56,148554492,0,297013332,160.3407,4.7153,46.4096,-355.9998,
300377.SZ,Ӯʱʤ,20160923,157.9329,158.9836,159.2261,156.4376,156.4376,2422636,94652489.3,-1.4953,-0.9468,39.07,1.6308,5750544385.32,,11497386081.72,148554492,0,297013332,158.8226,4.6707,45.9702,-352.6293,
300377.SZ,Ӯʱʤ,20160926,156.4376,155.2253,158.4987,153.1642,153.245,4124205,158578598.1,-3.1926,-2.0408,38.4507,2.7762,5633186336.64,,11262745549.44,148554492,0,297013332,155.5813,4.5754,45.032,-345.4328,
300377.SZ,Ӯʱʤ,20160927,153.245,152.4368,154.8615,152.4368,154.8615,2966399,112754961.8,1.6165,1.0549,38.0107,1.9968,5692608133.44,,11381550882.24,148554492,0,297013332,157.2225,4.6236,45.5071,-349.0766,
300377.SZ,Ӯʱʤ,20160928,154.8615,154.8615,154.8615,152.356,152.3964,2250868,85304894.5,-2.4652,-1.5919,37.8987,1.5152,5601989893.32,,11200372749.72,148554492,0,297013332,154.7197,4.55,44.7826,-343.5197,
300377.SZ,Ӯʱʤ,20160929,152.3964,152.6793,154.3766,151.871,153.5683,2766877,104682917.7,1.172,0.769,37.8343,1.8625,5645070696,,11286506616,148554492,0,297013332,155.9096,4.585,45.127,-346.1615,
300377.SZ,Ӯʱʤ,20160930,153.5683,153.5279,153.5279,152.0327,152.5984,1997445,75488252,-0.9699,-0.6316,37.7924,1.3446,5609417617.92,,11215223416.32,148554492,0,297013332,154.9249,4.5561,44.842,-343.9752,
300377.SZ,Ӯʱʤ,20161010,152.5984,153.9725,159.5494,153.9725,158.4179,6474084,251700215.6,5.8194,3.8136,38.8781,4.3581,5823336086.4,,11642922614.4,148554492,0,297013332,160.833,4.7298,46.5521,-357.0929,
300377.SZ,Ӯʱʤ,20161011,158.4179,158.0137,158.7816,157.0034,158.4583,3166253,123752710.3,0.0404,0.0255,39.0849,2.1314,5824821631.32,,11645892747.72,148554492,0,297013332,160.874,4.731,46.564,-357.184,
300377.SZ,Ӯʱʤ,20161012,158.4583,158.4583,158.4583,156.5993,157.2459,2465040,95967518.5,-1.2124,-0.7651,38.9314,1.6594,5780255283.72,,11556788748.12,148554492,0,297013332,159.6432,4.6948,46.2077,-354.4512,
300377.SZ,Ӯʱʤ,20161013,157.2459,157.6904,161.1659,157.0034,158.822,4825363,189808186.8,1.5761,1.0023,39.3355,3.2482,5838191535.6,,11672623947.6,148554492,0,297013332,161.2433,4.7419,46.6709,-358.0039,
300377.SZ,Ӯʱʤ,20161014,158.822,157.6096,158.5391,155.9931,157.8117,3646527,141665333.5,-1.0103,-0.6361,38.8494,2.4547,5801052912.6,,11598370614.6,148554492,0,297013332,160.2176,4.7117,46.374,-355.7265,
300377.SZ,Ӯʱʤ,20161017,157.8117,156.8822,159.5898,155.589,155.9527,4065255,158334122.1,-1.859,-1.178,38.9481,2.7365,5732717846.28,,11461744481.88,148554492,0,297013332,158.3303,4.6562,45.8277,-351.5361,
300377.SZ,Ӯʱʤ,20161018,155.9527,155.589,158.4987,154.8615,158.337,5727675,222982035.2,2.3844,1.5289,38.9306,3.8556,5820364996.56,,11636982347.76,148554492,0,297013332,160.751,4.7274,46.5284,-356.9107,
300377.SZ,Ӯʱʤ,20161019,158.337,158.4987,159.1453,157.1247,158.135,4648704,182008187.1,-0.2021,-0.1276,39.1525,3.1293,5812937271.96,,11622131681.16,148554492,0,297013332,160.5458,4.7214,46.469,-356.4553,
300377.SZ,Ӯʱʤ,20161020,158.135,158.6603,162.6612,157.6904,160.9639,6973786,276352006.4,2.8289,1.7889,39.6273,4.6944,5916925416.36,,11830041013.56,148554492,0,297013332,163.4178,4.8058,47.3003,-362.8319,
300377.SZ,Ӯʱʤ,20161021,160.9639,160.4385,161.4488,157.2863,158.0946,5056197,198882893.8,-2.8693,-1.7826,39.3345,3.4036,5811451727.04,,11619161547.84,148554492,0,297013332,160.5048,4.7202,46.4571,-356.3642,
300377.SZ,Ӯʱʤ,20161024,158.0946,158.337,162.6612,158.0946,161.3276,6256672,249125910.2,3.233,2.045,39.8176,4.2117,5930295320.64,,11856772213.44,148554492,0,297013332,163.7871,4.8167,47.4071,-363.6518,
300377.SZ,Ӯʱʤ,20161025,161.3276,161.0851,162.4591,159.8727,161.0043,4389659,175173866.7,-0.3233,-0.2004,39.906,2.9549,5918410961.28,,11833011146.88,148554492,0,297013332,163.4589,4.807,47.3121,-362.923,
300377.SZ,Ӯʱʤ,20161026,161.0043,159.2261,161.6509,157.2863,158.2966,6921810,272138056.2,-2.7077,-1.6817,39.316,4.6594,5818879451.64,,11634012214.44,148554492,0,297013332,160.7099,4.7262,46.5165,-356.8196,
300377.SZ,Ӯʱʤ,20161027,158.2966,158.0137,163.914,157.2863,162.8633,10077770,403844374.7,4.5666,2.8849,40.0728,6.7839,5986746027.6,,11969637279.6,148554492,0,297013332,165.3462,4.8625,47.8584,-367.1134,
300377.SZ,Ӯʱʤ,20161028,162.8633,162.055,169.2485,161.6509,164.3585,12549456,517277855.6,1.4953,0.9181,41.2191,8.4477,6041711189.64,,12079532212.44,148554492,0,297013332,166.8643,4.9072,48.2978,-370.4839,
300377.SZ,Ӯʱʤ,20161031,164.3585,163.3886,163.6715,160.4385,161.6913,5454686,218238808,-2.6672,-1.6228,40.0094,3.6718,5943665224.92,,11883503413.32,148554492,0,297013332,150.3573,4.7025,47.514,-364.4716,
300377.SZ,Ӯʱʤ,20161101,161.6913,162.2975,162.8633,159.1857,162.2571,7336929,292292336,0.5658,0.3499,39.8385,4.9389,5964462853.8,,11925085279.8,148554492,0,297013332,150.8835,4.719,47.6803,-365.747,
300377.SZ,Ӯʱʤ,20161102,162.2571,160.8426,163.6715,159.6302,160.3577,5277314,210827546,-1.8994,-1.1706,39.9498,3.5524,5894642242.56,,11785489013.76,148554492,0,297013332,149.1172,4.6637,47.1221,-361.4655,
300377.SZ,Ӯʱʤ,20161103,160.3577,160.0344,162.6208,158.4179,161.7317,6687304,266350696,1.374,0.8569,39.8293,4.5016,5945150769.84,,11886473546.64,148554492,0,297013332,150.3949,4.7037,47.5259,-364.5627,
300377.SZ,Ӯʱʤ,20161104,161.7317,164.0352,167.632,161.0447,164.1969,9265762,376384015,2.4652,1.5242,40.6209,6.2373,6035769009.96,,12067651679.16,148554492,0,297013332,152.6873,4.7754,48.2503,-370.1195,
300377.SZ,Ӯʱʤ,20161107,164.1969,166.6216,166.6216,160.4385,161.4084,6137803,248506526,-2.7885,-1.6983,40.4879,4.1317,5933266410.48,,11862712480.08,148554492,0,297013332,150.0943,4.6943,47.4309,-363.834,
300377.SZ,Ӯʱʤ,20161108,161.4084,162.055,165.086,161.6509,163.3886,5487074,221824332,1.9802,1.2268,40.4267,3.6936,6006058111.56,,12008249012.76,148554492,0,297013332,151.9357,4.7519,48.0128,-368.2976,
300377.SZ,Ӯʱʤ,20161109,163.3886,163.8736,164.0756,157.6096,159.3474,6426100,255606672,-4.0413,-2.4734,39.7763,4.3258,5857503619.56,,11711235680.76,148554492,0,297013332,148.1777,4.6343,46.8252,-359.1881,
300377.SZ,Ӯʱʤ,20161110,159.3474,160.5597,162.4187,160.2364,161.2063,3911012,156189359,1.859,1.1666,39.9358,2.6327,5925838685.88,,11847861813.48,148554492,0,297013332,149.9064,4.6884,47.3715,-363.3785,
300377.SZ,Ӯʱʤ,20161111,161.2063,161.1659,164.1565,159.1453,164.0352,8081701,322587810,2.8289,1.7548,39.9158,5.4402,6029826830.28,,12055771145.88,148554492,0,297013332,152.537,4.7707,48.2028,-369.7552,
300377.SZ,Ӯʱʤ,20161114,164.0352,165.086,171.552,164.2777,166.5812,11133698,463576028,2.546,1.5521,41.6372,7.4947,6123416160.24,,12242889545.04,148554492,0,297013332,154.9045,4.8447,48.951,-375.4941,
300377.SZ,Ӯʱʤ,20161115,166.5812,165.2072,171.7541,163.7928,171.7541,11180529,466972499,5.1728,3.1053,41.7666,7.5262,6313565910,,12623066610,148554492,0,297013332,159.7148,4.9952,50.471,-387.1543,
300377.SZ,Ӯʱʤ,20161116,171.7541,177.816,188.9295,171.7541,172.1582,17978221,792895152,0.4041,0.2353,44.1031,12.1021,6328421359.2,,12652767943.2,148554492,0,297013332,160.0906,5.0069,50.5898,-388.0653,
300377.SZ,Ӯʱʤ,20161117,172.1582,169.7334,178.2605,169.3697,175.3912,12441605,539960684,3.233,1.8779,43.3996,8.3751,6447264952.8,,12890378608.8,148554492,0,297013332,163.097,5.101,51.5398,-395.3529,
300377.SZ,Ӯʱʤ,20161118,175.3912,175.5529,179.2304,172.1178,173.1685,9314937,403143521,-2.2227,-1.2673,43.2793,6.2704,6365559982.2,,12727021276.2,148554492,0,297013332,161.0301,5.0363,50.8867,-390.3427,
300377.SZ,Ӯʱʤ,20161121,173.1685,170.9862,174.5425,170.1376,170.9458,6769016,287908205,-2.2227,-1.2835,42.5332,4.5566,6283855011.6,,12563663943.6,148554492,0,297013332,158.9632,4.9717,50.2335,-385.3324,
300377.SZ,Ӯʱʤ,20161122,170.9458,171.8753,178.8667,170.1376,178.8667,12855683,555222387,7.9209,4.6336,43.1889,8.6539,6575021815.92,,13145810074.32,148554492,0,297013332,166.3288,5.202,52.5611,-403.1871,
300377.SZ,Ӯʱʤ,20161123,178.8667,181.049,196.7695,179.0283,186.9088,33528395,1567400351,8.0421,4.4962,46.7484,22.5698,6870645255,,13736866605,148554492,0,297013332,173.8072,5.4359,54.9244,-421.315,
300377.SZ,Ӯʱʤ,20161124,186.9088,184.282,187.0705,181.8977,181.8977,13733117,626197984,-5.0112,-2.6811,45.5977,9.2445,6686437684.92,,13368570073.32,148554492,0,297013332,169.1473,5.2902,53.4518,-410.0192,
300377.SZ,Ӯʱʤ,20161125,181.8977,181.4935,183.595,173.2089,179.0283,11675807,515296696,-2.8693,-1.5774,44.1337,7.8596,6580963995.6,,13157690607.6,148554492,0,297013332,166.4791,5.2067,52.6086,-403.5515,
300377.SZ,Ӯʱʤ,20161128,179.0283,179.9983,184.2416,175.3912,175.9166,12659804,563598088,-3.1118,-1.7381,44.5187,8.522,6466577036.76,,12928990341.96,148554492,0,297013332,163.5855,5.1162,51.6942,-396.5371,
300377.SZ,Ӯʱʤ,20161129,175.9166,177.0077,185.0903,173.8151,180.8065,11927011,528213385,4.8899,2.7797,44.2872,8.0287,6646327972.08,,13288376473.68,148554492,0,297013332,168.1327,5.2585,53.1312,-407.5596,
300377.SZ,Ӯʱʤ,20161130,180.8065,177.8968,187.7171,177.4523,182.5847,15038225,682505388,1.7782,0.9835,45.3847,10.123,6711691948.56,,13419062339.76,148554492,0,297013332,169.7862,5.3102,53.6537,-411.5678,
300377.SZ,Ӯʱʤ,20161201,182.5847,182.4634,182.5443,177.0885,177.5735,9041627,399922052,-5.0112,-2.7446,44.2312,6.0864,6527484378.48,,13050765808.08,148554492,0,297013332,165.1263,5.1644,52.1811,-400.272,
300377.SZ,Ӯʱʤ,20161202,177.5735,178.2201,179.4325,170.2184,170.4204,7894393,340054844,-7.1531,-4.0282,43.0755,5.3141,6264542927.64,,12525052210.44,148554492,0,297013332,158.4746,4.9564,50.0791,-384.1482,
300377.SZ,Ӯʱʤ,20161205,170.4204,167.3087,171.7945,166.0963,169.5314,5160130,215681643,-0.8891,-0.5217,41.7977,3.4736,6231860939.4,,12459709277.4,148554492,0,297013332,157.6479,4.9305,49.8179,-382.1441,
300377.SZ,Ӯʱʤ,20161206,169.5314,177.331,181.049,170.1376,171.067,6257110,268269273,1.5357,0.9058,42.8743,4.212,6288311646.36,,12572574343.56,148554492,0,297013332,159.0759,4.9752,50.2691,-385.6057,
300377.SZ,Ӯʱʤ,20161207,171.067,169.7738,176.4015,169.7738,175.9974,7614296,328484546,4.9304,2.8821,43.1405,5.1256,6469548126.6,,12934930608.6,148554492,0,297013332,163.6606,5.1186,51.718,-396.7193,
300377.SZ,Ӯʱʤ,20161208,175.9974,175.4316,175.4316,171.7541,171.7541,4765427,204073863,-4.2433,-2.411,42.8238,3.2079,6313565910,,12623066610,148554492,0,297013332,159.7148,4.9952,50.471,-387.1543,
300377.SZ,Ӯʱʤ,20161209,171.7541,171.9965,173.6535,168.521,171.2287,4140916,175354223,-0.5254,-0.3059,42.3467,2.7875,6294253826.04,,12584454876.84,148554492,0,297013332,159.2262,4.9799,50.3167,-385.9701,
300377.SZ,Ӯʱʤ,20161212,171.2287,171.1479,171.1479,154.0937,154.0937,11790543,466688079,-17.135,-10.0071,39.5816,7.9368,5664382779.96,,11325118349.16,148554492,0,297013332,143.2923,4.4816,45.2814,-347.3458,
300377.SZ,Ӯʱʤ,20161213,154.0937,150.2545,153.9321,146.0112,149.8504,7578887,281355090,-4.2433,-2.7537,37.1235,5.1018,5508400563.36,,11013254350.56,148554492,0,297013332,139.3464,4.3581,44.0345,-337.7808,
300377.SZ,Ӯʱʤ,20161214,149.8504,149.0421,151.5073,146.9811,147.8297,3744910,138007646,-2.0206,-1.3484,36.8521,2.5209,5434123317.36,,10864747684.56,148554492,0,297013332,137.4674,4.2994,43.4407,-333.226,
300377.SZ,Ӯʱʤ,20161215,147.8297,147.8701,152.6388,147.264,148.9209,5448826,202043873,1.0911,0.7381,37.0803,3.6679,5474233030.2,,10944941284.2,148554492,0,297013332,138.4821,4.3311,43.7614,-335.6856,
300377.SZ,Ӯʱʤ,20161216,148.9209,148.9613,154.2149,148.3147,153.1238,6576920,247777127,4.2029,2.8223,37.6737,4.4273,5628729701.88,,11253835149.48,148554492,0,297013332,142.3904,4.4533,44.9964,-345.1595,
300377.SZ,Ӯʱʤ,20161219,153.1238,151.4669,152.9217,148.1126,148.7188,3852006,143127078,-4.405,-2.8767,37.1565,2.593,5466805305.6,,10930090617.6,148554492,0,297013332,138.2942,4.3252,43.702,-335.2301,
300377.SZ,Ӯʱʤ,20161220,148.7188,148.638,150.2545,146.9002,147.7893,3682271,135037540,-0.9295,-0.625,36.6724,2.4787,5432637772.44,,10861777551.24,148554492,0,297013332,137.4299,4.2982,43.4288,-333.1349,
300377.SZ,Ӯʱʤ,20161221,147.7893,149.1633,152.9621,148.7996,151.3456,5492288,205219163,3.5563,2.4063,37.365,3.6972,5563365725.4,,11123149283.4,148554492,0,297013332,140.7369,4.4016,44.4739,-341.1513,
300377.SZ,Ӯʱʤ,20161222,151.3456,152.1539,152.7601,150.7394,151.6689,3474022,130225228,0.3233,0.2136,37.4854,2.3386,5575250084.76,,11146910349.96,148554492,0,297013332,141.0375,4.411,44.5689,-341.88,
300377.SZ,Ӯʱʤ,20161223,151.6689,151.5881,152.356,149.7291,150.5778,2802558,104611451,-1.0911,-0.7194,37.3271,1.8866,5535140371.92,,11066716750.32,148554492,0,297013332,140.0229,4.3793,44.2483,-339.4205,
300377.SZ,Ӯʱʤ,20161226,150.5778,149.81,151.3052,142.6165,151.1436,4104336,149346500,0.5658,0.3757,36.3875,2.7628,5555938000.8,,11108298616.8,148554492,0,297013332,140.549,4.3958,44.4145,-340.6958,
300377.SZ,Ӯʱʤ,20161227,151.1436,151.1436,152.3155,149.81,150.3353,2231507,83310452,-0.8083,-0.5348,37.3337,1.5021,5526227102.4,,11048895950.4,148554492,0,297013332,139.7974,4.3722,44.177,-338.8739,
300377.SZ,Ӯʱʤ,20161228,150.3353,150.7394,150.7394,147.9106,148.3147,2725045,100694951,-2.0206,-1.3441,36.9517,1.8344,5451949856.4,,10900389284.4,148554492,0,297013332,137.9184,4.3135,43.5832,-334.3192,
300377.SZ,Ӯʱʤ,20161229,148.3147,148.3147,154.902,147.9106,150.8607,4892716,183884829,2.546,1.7166,37.5834,3.2935,5545539186.36,,11087507683.56,148554492,0,297013332,140.2859,4.3875,44.3314,-340.0581,
300377.SZ,Ӯʱʤ,20161230,150.8607,148.7188,151.4669,147.9914,150.8607,4292381,159133260,0,0,37.0734,2.8894,5545539186.36,,11087507683.56,148554492,0,297013332,140.2859,4.3875,44.3314,-340.0581,
300377.SZ,Ӯʱʤ,20170103,150.8607,151.9518,154.6191,149.0825,154.0533,3872525,146308884,3.1926,2.1163,37.7813,2.2645,6519031265.44,,11322148215.84,171013412,0,297013332,143.2547,4.4804,32.2745,12.7316,
300377.SZ,Ӯʱʤ,20170104,154.0533,152.7601,155.0232,151.5073,154.4978,5867109,222874037,0.4445,0.2886,37.987,3.4308,6537842740.76,,11354819682.36,171013412,0,297013332,143.6681,4.4933,32.3676,12.7683,
300377.SZ,Ӯʱʤ,20170105,154.4978,152.9621,153.3663,147.7489,149.1229,8232305,305755163,-5.3749,-3.4789,37.1409,4.8138,6310394902.8,,10959791950.8,171013412,0,297013332,138.67,4.337,31.2415,12.3241,
300377.SZ,Ӯʱʤ,20170106,149.1229,149.6079,150.012,144.6775,147.1023,4793074,174250169,-2.0206,-1.355,36.3546,2.8027,6224888196.8,,10811285284.8,171013412,0,297013332,136.791,4.2782,30.8182,12.1571,
300377.SZ,Ӯʱʤ,20170109,147.1023,143.6672,158.822,143.4652,156.5993,12093193,460724794,9.497,6.456,38.0979,7.0715,6626769715,,11509266615,171013412,0,297013332,145.6223,4.5544,32.8078,12.942,
