����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
300782.SZ,׿ʤ΢,20191216,450.3863,451.1283,477.1368,450.3863,474.8107,1701996,791201194,24.4243,5.423,464.8667,6.808,11839000000,,47356000000,25000000,0,100000000,136.1935,30.9679,84.5356,481.5097,
300782.SZ,׿ʤ΢,20191217,474.8107,469.3563,480.1447,469.3563,474.3495,999968,472912895,-0.4612,-0.0971,472.928,3.9999,11827500000,,47310000000,25000000,0,100000000,136.0612,30.9379,84.4535,481.042,
300782.SZ,׿ʤ΢,20191218,474.3495,471.2513,473.5874,461.2149,466.2481,990105,459570928,-8.1013,-1.7079,464.1638,3.9604,11625500000,,46502000000,25000000,0,100000000,133.7375,30.4095,83.0111,472.8264,
300782.SZ,׿ʤ΢,20191219,466.2481,466.2481,466.2481,423.1145,433.1008,2279104,998321317,-33.1473,-7.1094,438.0324,9.1164,10799000000,,43196000000,25000000,0,100000000,124.2296,28.2476,77.1096,439.2114,
300782.SZ,׿ʤ΢,20191220,433.1008,433.0306,441.162,425.2301,432.2887,1250272,540864345,-0.8121,-0.1875,432.5973,5.0011,10778750000,,43115000000,25000000,0,100000000,123.9966,28.1946,76.965,438.3878,
300782.SZ,׿ʤ΢,20191223,432.2887,411.0828,428.0074,408.4459,420.1367,1496836,626549151,-12.152,-2.8111,418.5824,5.9873,10475750000,,41903000000,25000000,0,100000000,120.511,27.402,74.8014,426.0643,
300782.SZ,׿ʤ΢,20191224,420.1367,422.2823,426.6237,415.8955,425.1499,933904,393130301,5.0132,1.1932,420.9537,3.7356,10600750000,,42403000000,25000000,0,100000000,121.9489,27.729,75.694,431.1483,
300782.SZ,׿ʤ΢,20191225,425.1499,421.6105,439.0164,421.6105,427.6264,1703672,730720261,2.4765,0.5825,428.909,6.8147,10662500000,,42650000000,25000000,0,100000000,122.6593,27.8905,76.1349,433.6597,
300782.SZ,׿ʤ΢,20191226,427.6264,425.1198,430.6343,409.0775,422.5831,1416493,590509446,-5.0433,-1.1794,416.8813,5.666,10536750000,,42147000000,25000000,0,100000000,121.2127,27.5616,75.237,428.5453,
300782.SZ,׿ʤ΢,20191227,422.5831,419.1039,422.1119,412.2258,416.8981,1020752,425110339,-5.685,-1.3453,416.4678,4.083,10395000000,,41580000000,25000000,0,100000000,119.582,27.1908,74.2248,422.7801,
300782.SZ,׿ʤ΢,20191230,416.8981,415.0934,426.1224,409.2781,419.6253,1174353,490421295,2.7272,0.6542,417.6098,4.6974,10463000000,,41852000000,25000000,0,100000000,120.3643,27.3687,74.7104,425.5457,
300782.SZ,׿ʤ΢,20191231,419.6253,419.0438,422.1119,403.1619,411.4538,1498584,615367994,-8.1715,-1.9473,410.633,5.9943,10259250000,,41037000000,25000000,0,100000000,118.0204,26.8357,73.2555,417.2589,
300782.SZ,׿ʤ΢,20200102,411.4538,413.9905,420.1066,405.077,410.7419,1660683,682965037,-0.7119,-0.173,411.2555,6.6427,10241500000,,40966000000,25000000,0,100000000,117.8162,26.7893,27.0868,193.7151,
300782.SZ,׿ʤ΢,20200103,410.7419,410.6517,410.6517,369.6637,396.2437,3611860,1386377887,-14.4982,-3.5298,383.8404,14.4474,9880000000,,39520000000,25000000,0,100000000,113.6576,25.8437,26.1307,186.8774,
300782.SZ,׿ʤ΢,20200106,396.2437,381.5049,396.5445,379.1286,388.0221,1844767,717876435,-8.2217,-2.0749,389.1421,7.3791,9675000000,,38700000000,25000000,0,100000000,111.2993,25.3074,25.5886,182.9999,
300782.SZ,׿ʤ΢,20200107,388.0221,388.0221,389.9271,375.9904,378.9883,1670131,636629534,-9.0338,-2.3282,381.1854,6.6805,9449750000,,37799000000,25000000,0,100000000,108.7081,24.7183,24.9928,178.7394,
300782.SZ,׿ʤ΢,20200108,378.9883,378.9983,413.0881,375.9904,409.8796,2826048,1112892140,30.8914,8.151,393.798,11.3042,10220000000,,40880000000,25000000,0,100000000,117.5689,26.733,27.03,193.3084,
300782.SZ,׿ʤ΢,20200109,409.8796,404.325,415.9958,401.0564,413.6897,1672696,684810219,3.81,0.9295,409.4051,6.6908,10315000000,,41260000000,25000000,0,100000000,118.6617,26.9815,27.2812,195.1053,
300782.SZ,׿ʤ΢,20200110,413.6897,413.8501,439.8386,413.8501,427.5261,2245707,959225758,13.8364,3.3446,427.1375,8.9828,10660000000,,42640000000,25000000,0,100000000,122.6305,27.884,28.1937,201.6309,
300782.SZ,׿ʤ΢,20200113,427.5261,427.2253,453.6048,427.2253,451.1884,2027673,896221078,23.6623,5.5347,441.9949,8.1107,11250000000,,45000000000,25000000,0,100000000,129.4178,29.4273,29.7541,212.7906,
300782.SZ,׿ʤ΢,20200114,451.1884,464.2228,467.2307,427.1251,434.0734,2109930,931225008,-17.1151,-3.7933,441.3535,8.4397,10823250000,,43293000000,25000000,0,100000000,124.5085,28.311,28.6255,204.7187,
300782.SZ,׿ʤ΢,20200115,434.0734,432.1383,437.1515,422.1119,434.8755,1327823,570602041,0.8021,0.1848,429.7275,5.3113,10843250000,,43373000000,25000000,0,100000000,124.7386,28.3633,28.6784,205.097,
300782.SZ,׿ʤ΢,20200116,434.8755,432.1383,433.0406,421.0992,426.4232,1469947,624939187,-8.4523,-1.9436,425.144,5.8798,10632500000,,42530000000,25000000,0,100000000,122.3142,27.812,28.121,201.1107,
300782.SZ,׿ʤ΢,20200117,426.4232,427.3557,433.1409,424.1171,428.0174,1044733,447700784,1.5942,0.3739,428.5313,4.1789,10672250000,,42689000000,25000000,0,100000000,122.7715,27.916,28.2261,201.8626,
300782.SZ,׿ʤ΢,20200120,428.0174,428.1277,451.9906,424.819,451.9906,1749009,774586423,23.9731,5.601,442.8716,6.996,11270000000,,45080000000,25000000,0,100000000,129.6479,29.4796,29.807,213.1689,
300782.SZ,׿ʤ΢,20200121,451.9906,445.1726,456.2518,439.7583,456.0011,1366631,611059699,4.0106,0.8873,447.1285,5.4665,11370000000,,45480000000,25000000,0,100000000,130.7982,29.7412,30.0715,215.0604,
300782.SZ,׿ʤ΢,20200122,456.0011,451.2486,491.2941,436.2491,478.9014,2016882,935041568,22.9003,5.022,463.6075,8.0675,11941000000,,47764000000,25000000,0,100000000,137.3669,31.2348,31.5817,225.8607,
300782.SZ,׿ʤ΢,20200123,478.9014,472.2339,496.3073,452.9932,470.2386,1643180,777213015,-8.6628,-1.8089,472.9932,6.5727,11725000000,,46900000000,25000000,0,100000000,134.8821,30.6698,31.0104,221.7751,
300782.SZ,׿ʤ΢,20200203,470.2386,423.2148,423.2148,423.2148,423.2148,317800,134143380,-47.0239,-10,422.1,1.2712,10552500000,,42210000000,25000000,0,100000000,121.3939,27.6028,27.9094,199.5976,
300782.SZ,׿ʤ΢,20200204,423.2148,411.0828,443.0671,411.0828,428.1277,2029986,869100180,4.9129,1.1609,428.1311,8.1199,10675000000,,42700000000,25000000,0,100000000,122.8031,27.9232,28.2334,201.9146,
300782.SZ,׿ʤ΢,20200205,428.1277,433.4016,433.4016,399.0511,402.8612,3142973,1298136340,-25.2666,-5.9016,413.0282,12.5719,10045000000,,40180000000,25000000,0,100000000,115.5557,26.2753,26.5671,189.9984,
300782.SZ,׿ʤ΢,20200206,402.8612,395.0406,427.1251,392.0326,423.0142,2303591,953465861,20.1531,5.0025,413.9041,9.2144,10547500000,,42190000000,25000000,0,100000000,121.3364,27.5897,27.8962,199.503,
300782.SZ,׿ʤ΢,20200207,423.0142,418.1013,431.1256,416.6475,429.1303,1471405,622947268,6.1161,1.4458,423.369,5.8856,10700000000,,42800000000,25000000,0,100000000,123.0907,27.9886,28.2995,202.3875,
300782.SZ,׿ʤ΢,20200210,429.1303,425.1198,427.1251,408.0248,412.8876,2031556,838252834,-16.2428,-3.785,412.6162,8.1262,10295000000,,41180000000,25000000,0,100000000,118.4316,26.9292,27.2283,194.727,
300782.SZ,׿ʤ΢,20200211,412.8876,411.0828,427.8971,409.0775,421.3097,1420289,592939603,8.4222,2.0398,417.4781,5.6812,10505000000,,42020000000,25000000,0,100000000,120.8474,27.4785,27.7838,198.6991,
300782.SZ,׿ʤ΢,20200212,421.3097,417.6,430.0929,417.0987,420.1066,1301716,548183997,-1.2032,-0.2856,421.1241,5.2069,10475000000,,41900000000,25000000,0,100000000,120.5023,27.4001,27.7044,198.1317,
300782.SZ,׿ʤ΢,20200213,420.1066,418.9435,462.1172,415.705,462.1172,3344432,1481555882,42.0107,10,442.9918,13.3777,11522500000,,46090000000,25000000,0,100000000,132.5526,30.1401,30.4749,217.9449,
300782.SZ,׿ʤ΢,20200214,462.1172,462.2175,486.7822,454.3167,464.2328,2583893,1217278774,2.1156,0.4578,471.1026,10.3356,11575250000,,46301000000,25000000,0,100000000,133.1594,30.278,30.6144,218.9426,
300782.SZ,׿ʤ΢,20200217,464.2328,473.2365,486.9226,466.3584,479.2524,1957833,931418514,15.0196,3.2354,475.7395,7.8313,11949750000,,47799000000,25000000,0,100000000,137.4676,31.2576,31.6048,226.0262,
300782.SZ,׿ʤ΢,20200218,479.2524,480.0645,527.1786,477.2571,526.3865,1841732,926235824,47.1342,9.8349,502.9156,7.3669,13125000000,,52500000000,25000000,0,100000000,150.9874,34.3318,34.7132,248.2557,
300782.SZ,׿ʤ΢,20200219,526.3865,512.3496,550.4499,503.3258,521.3733,1746885,920402165,-5.0132,-0.9524,526.8819,6.9875,13000000000,,52000000000,25000000,0,100000000,149.5494,34.0048,34.3826,245.8914,
300782.SZ,׿ʤ΢,20200220,521.3733,512.5501,566.4922,512.5501,552.5454,1673598,905395668,31.1721,5.9788,540.9875,6.6944,13777250000,,55109000000,25000000,0,100000000,158.4908,36.0379,36.4382,260.5928,
300782.SZ,׿ʤ΢,20200221,552.5454,551.3523,607.6004,548.1238,605.5851,1680866,975500178,53.0397,9.5992,580.3557,6.7235,15099750000,,60399000000,25000000,0,100000000,173.7045,39.4973,39.936,285.6075,
300782.SZ,׿ʤ΢,20200224,605.5851,589.3624,661.1415,582.5344,651.7166,2068807,1262287764,46.1315,7.6177,610.1525,8.2752,16250000000,,65000000000,25000000,0,100000000,186.9368,42.5061,42.9782,307.3642,
300782.SZ,׿ʤ΢,20200225,651.7166,624.6453,688.3732,591.5682,676.903,2529922,1628029977,25.1863,3.8646,643.5099,10.1197,16878000000,,67512000000,25000000,0,100000000,194.1612,44.1487,44.6391,319.2426,
300782.SZ,׿ʤ΢,20200226,676.903,673.6745,719.8962,620.4643,641.6902,3079691,2060562168,-35.2128,-5.202,669.0808,12.3188,16000000000,,64000000000,25000000,0,100000000,128.2225,41.8521,42.317,302.6355,
300782.SZ,׿ʤ΢,20200227,641.6902,651.7166,665.7536,579.5265,587.5476,3406730,2080271499,-54.1426,-8.4375,610.6359,13.6269,14650000000,,58600000000,25000000,0,100000000,117.4037,38.3208,38.7465,277.1006,
300782.SZ,׿ʤ΢,20200228,587.5476,553.4578,621.6073,534.6082,584.5397,3295779,1894080059,-3.0079,-0.5119,574.6987,13.1831,14575000000,,58300000000,25000000,0,100000000,116.8027,38.1247,38.5481,275.682,
300782.SZ,׿ʤ΢,20200302,584.5397,593.5635,603.5899,557.5185,585.0912,2119369,1229367691,0.5515,0.0943,580.0631,8.4775,14588750000,,58355000000,25000000,0,100000000,116.9128,38.1606,38.5845,275.9421,
300782.SZ,׿ʤ΢,20200303,585.0912,592.0595,631.6638,585.5423,594.5661,2210989,1334200586,9.475,1.6194,603.4406,8.844,14825000000,,59300000000,25000000,0,100000000,118.8061,38.7786,39.2093,280.4107,
300782.SZ,׿ʤ΢,20200304,594.5661,586.545,594.5561,542.4288,576.4183,2646825,1498248868,-18.1478,-3.0523,566.0551,10.5873,14372500000,,57490000000,25000000,0,100000000,115.1798,37.595,38.0126,271.8518,
300782.SZ,׿ʤ΢,20200305,576.4183,586.4447,590.1044,553.0066,568.4974,1791272,1018748974,-7.9209,-1.3742,568.7294,7.1651,14175000000,,56700000000,25000000,0,100000000,113.5971,37.0784,37.4902,268.1161,
300782.SZ,׿ʤ΢,20200306,568.4974,555.5734,579.5265,555.5734,564.4869,1374122,777082797,-4.0106,-0.7055,565.5122,5.4965,14075000000,,56300000000,25000000,0,100000000,112.7957,36.8168,37.2257,266.2247,
300782.SZ,׿ʤ΢,20200309,564.4869,550.4499,558.832,511.3469,514.0941,1815906,965920022,-50.3927,-8.9272,531.9218,7.2636,12818500000,,51274000000,25000000,0,100000000,102.7262,33.5301,33.9025,242.4583,
300782.SZ,׿ʤ΢,20200310,514.0941,497.1896,547.9132,497.1896,544.5343,2325212,1220659920,30.4402,5.9211,524.9672,9.3008,13577500000,,54310000000,25000000,0,100000000,108.8088,35.5154,35.9099,256.8146,
300782.SZ,׿ʤ΢,20200311,544.5343,543.4214,547.5723,516.3601,517.7939,1541880,815941185,-26.7404,-4.9107,529.1859,6.1675,12910750000,,51643000000,25000000,0,100000000,103.4655,33.7714,34.1465,244.2032,
300782.SZ,׿ʤ΢,20200312,517.7939,512.881,524.4213,504.4588,511.4572,1259244,646152052,-6.3367,-1.2238,513.127,5.037,12752750000,,51011000000,25000000,0,100000000,102.1993,33.3581,33.7286,241.2147,
300782.SZ,׿ʤ΢,20200313,511.4572,493.2994,530.2768,487.2735,521.3733,1897694,972683495,9.9161,1.9388,512.5608,7.5908,13000000000,,52000000000,25000000,0,100000000,104.1808,34.0048,34.3826,245.8914,
300782.SZ,׿ʤ΢,20200316,521.3733,521.3833,521.3833,472.2439,475.4624,1958875,970219924,-45.9109,-8.8058,495.2945,7.8355,11855250000,,47421000000,25000000,0,100000000,95.0068,31.0105,31.3549,224.2387,
300782.SZ,׿ʤ΢,20200317,475.4624,484.9775,496.3073,447.2481,478.2096,1826446,858756140,2.7472,0.5778,470.1788,7.3058,11923750000,,47695000000,25000000,0,100000000,95.5558,31.1896,31.5361,225.5344,
300782.SZ,׿ʤ΢,20200318,478.2096,478.2598,500.8192,474.6302,481.0571,1694592,824825642,2.8475,0.5955,486.74,6.7784,11994750000,,47979000000,25000000,0,100000000,96.1248,31.3754,31.7239,226.8773,
300782.SZ,׿ʤ΢,20200319,481.0571,479.2624,497.3099,472.0233,492.3068,1584689,763921815,11.2496,2.3385,482.0642,6.3388,12275250000,,49101000000,25000000,0,100000000,98.3727,32.1091,32.4657,232.1829,
300782.SZ,׿ʤ΢,20200320,492.3068,498.3126,500.1775,474.2392,479.2624,1317013,636259643,-13.0444,-2.6496,483.1081,5.2681,11950000000,,47800000000,25000000,0,100000000,95.7662,31.2583,31.6055,226.0309,
300782.SZ,׿ʤ΢,20200323,479.2624,457.2043,466.2281,433.7224,437.352,1939131,866337805,-41.9104,-8.7448,446.766,7.7565,10905000000,,43620000000,25000000,0,100000000,87.3916,28.5248,28.8417,206.265,
300782.SZ,׿ʤ΢,20200324,437.352,447.1779,453.1937,422.0818,445.1726,1508045,665315783,7.8206,1.7882,441.1777,6.0322,11100000000,,44400000000,25000000,0,100000000,88.9543,29.0349,29.3574,209.9534,
300782.SZ,׿ʤ΢,20200325,445.1726,463.2201,464.0223,447.7394,455.7505,1389420,633412199,10.5779,2.3761,455.8825,5.5577,11363750000,,45455000000,25000000,0,100000000,91.068,29.7248,30.055,214.9421,
300782.SZ,׿ʤ΢,20200326,455.7505,454.1663,477.0265,446.1452,462.7188,1359209,627497684,6.9684,1.529,461.6639,5.4368,11537500000,,46150000000,25000000,0,100000000,92.4604,30.1793,30.5145,218.2286,
300782.SZ,׿ʤ΢,20200327,462.7188,470.9004,475.2518,449.1832,449.2032,1114714,510533238,-13.5156,-2.9209,457.9948,4.4589,11200500000,,44802000000,25000000,0,100000000,89.7597,29.2978,29.6232,211.8543,
300782.SZ,׿ʤ΢,20200330,449.2032,432.2686,437.0412,412.7873,425.22,1640949,694565448,-23.9832,-5.339,423.2706,6.5638,10602500000,,42410000000,25000000,0,100000000,84.9674,27.7336,28.0416,200.5433,
300782.SZ,׿ʤ΢,20200331,425.22,434.1335,436.7504,421.9915,427.1251,1101689,471446097,1.905,0.448,427.9303,4.4068,10650000000,,42600000000,25000000,0,100000000,85.3481,27.8578,28.1673,201.4418,
300782.SZ,׿ʤ΢,20200401,427.1251,426.5335,447.97,424.6185,434.9457,1354674,591480932,7.8206,1.831,436.6223,5.4187,10845000000,,43380000000,25000000,0,100000000,86.9108,28.3679,28.683,205.1301,
300782.SZ,׿ʤ΢,20200402,434.9457,433.8628,478.4402,432.2385,478.4402,2303779,1064368978,43.4946,10,462.01,9.2151,11929500000,,47718000000,25000000,0,100000000,95.6019,31.2047,31.5513,225.6431,
300782.SZ,׿ʤ΢,20200403,478.4402,487.2835,524.0504,482.3806,514.3047,2979146,1501365428,35.8645,7.4961,503.9583,11.9166,12823750000,,51295000000,25000000,0,100000000,102.7683,33.5438,33.9164,242.5576,
300782.SZ,׿ʤ΢,20200407,514.3047,517.3728,538.4182,514.5353,523.3786,1905953,997403086,9.0739,1.7643,523.3094,7.6238,13050000000,,52200000000,25000000,0,100000000,104.5815,34.1356,34.5148,246.8371,
300782.SZ,׿ʤ΢,20200408,523.3786,539.2203,566.4922,518.5358,528.3918,2734065,1464077435,5.0132,0.9579,535.4947,10.9363,13175000000,,52700000000,25000000,0,100000000,105.5832,34.4626,34.8454,249.2014,
300782.SZ,׿ʤ΢,20200409,528.3918,526.2863,531.6704,511.3469,524.5818,1627467,844548498,-3.81,-0.7211,518.9343,6.5099,13080000000,,52320000000,25000000,0,100000000,104.8219,34.2141,34.5941,247.4045,
300782.SZ,׿ʤ΢,20200410,524.5818,521.3733,524.3612,484.6666,488.4867,2088321,1042475408,-36.0951,-6.8807,499.1931,8.3533,12180000000,,48720000000,25000000,0,100000000,97.6094,31.8599,32.2138,230.3813,
300782.SZ,׿ʤ΢,20200413,488.4867,481.2777,488.4867,458.2069,460.7436,2011166,943547734,-27.7431,-5.6794,469.1546,8.0447,11488250000,,45953000000,25000000,0,100000000,92.0657,30.0505,30.3843,217.297,
300782.SZ,׿ʤ΢,20200414,460.7436,468.0128,477.8386,462.1072,475.3521,1522687,715171084,14.6085,3.1706,469.677,6.0907,11852500000,,47410000000,25000000,0,100000000,94.9848,31.0033,31.3476,224.1867,
300782.SZ,׿ʤ΢,20200415,475.3521,478.2598,514.8562,472.2439,499.1047,2465859,1218039088,23.7526,4.9968,493.9614,9.8634,12444750000,,49779000000,25000000,0,100000000,99.731,32.5524,32.914,235.3889,
300782.SZ,׿ʤ΢,20200416,499.1047,485.5891,535.0594,484.6065,529.3944,2562992,1314058777,30.2898,6.0688,512.705,10.252,13200000000,,52800000000,25000000,0,100000000,105.7835,34.528,34.9115,249.6743,
300782.SZ,׿ʤ΢,20200417,529.3944,541.4261,559.4737,522.396,527.3892,2817212,1524394331,-2.0053,-0.3788,541.1003,11.2688,13150000000,,52600000000,25000000,0,100000000,105.3828,34.3972,34.7793,248.7286,
300782.SZ,׿ʤ΢,20200420,527.3892,527.3892,539.4209,517.2424,530.2066,1657333,870267701,2.8174,0.5342,525.1013,6.6293,13220250000,,52881000000,25000000,0,100000000,105.9458,34.581,34.9651,250.0573,
300782.SZ,׿ʤ΢,20200421,530.2066,522.6968,537.5961,516.3802,537.1148,1588686,838401271,6.9082,1.3029,527.7325,6.3547,13392500000,,53570000000,25000000,0,100000000,107.3262,35.0315,35.4207,253.3154,
300782.SZ,׿ʤ΢,20200422,537.1148,528.2715,538.1174,524.0103,533.415,1221546,647716997,-3.6997,-0.6888,530.2436,4.8862,13300250000,,53201000000,25000000,0,100000000,106.5869,34.7902,35.1767,251.5705,
300782.SZ,׿ʤ΢,20200423,533.415,532.4024,536.4129,518.8968,519.0672,1383416,727625329,-14.3478,-2.6898,525.9628,5.5337,12942500000,,51770000000,25000000,0,100000000,103.72,33.8544,34.2305,244.8038,
300782.SZ,׿ʤ΢,20200424,519.0672,519.368,527.5897,507.3363,514.8261,1099938,567054856,-4.2412,-0.8171,515.5335,4.3998,12836750000,,51347000000,25000000,0,100000000,102.8725,33.5778,33.9508,242.8035,
300782.SZ,׿ʤ΢,20200427,514.8261,517.2625,523.6192,504.4387,521.1828,1098740,563081343,6.3567,1.2347,512.4792,4.395,12995250000,,51981000000,25000000,0,100000000,104.1427,33.9924,34.37,245.8015,
300782.SZ,׿ʤ΢,20200428,521.1828,530.3971,573.3001,526.3865,573.3001,3371776,1864240014,52.1173,9.9998,552.8956,13.4871,14294750000,,57179000000,25000000,0,100000000,94.1678,30.7736,37.8069,270.3812,
300782.SZ,׿ʤ΢,20200429,573.3001,571.5054,587.3471,561.3586,582.5846,2470851,1420238937,9.2845,1.6195,574.7975,9.8834,14526250000,,58105000000,25000000,0,100000000,95.6928,31.2719,38.4192,274.7599,
300782.SZ,׿ʤ΢,20200430,582.5846,591.2674,640.848,583.5972,639.2939,2655502,1654528912,56.7094,9.7341,623.0569,10.622,15940250000,,63761000000,25000000,0,100000000,105.0077,34.316,42.159,301.5053,
300782.SZ,׿ʤ΢,20200506,639.2939,634.4111,666.7563,631.6538,656.7299,2330521,1505236536,17.4359,2.7274,645.8798,9.3221,16375000000,,65500000000,25000000,0,100000000,107.8716,35.2519,43.3088,309.7285,
300782.SZ,׿ʤ΢,20200507,656.7299,653.7219,655.7272,621.6374,637.4491,2174886,1382898148,-19.2808,-2.9359,635.8486,8.6995,15894250000,,63577000000,25000000,0,100000000,104.7046,34.2169,42.0373,300.6353,
300782.SZ,׿ʤ΢,20200508,637.4491,643.6955,667.2576,641.7003,649.21,1701206,1110429325,11.761,1.845,652.7307,6.8048,16187500000,,64750000000,25000000,0,100000000,106.6365,34.8482,42.8129,306.182,
300782.SZ,׿ʤ΢,20200511,649.21,649.7314,669.7642,636.4565,652.2982,1478828,960829663,3.0881,0.4757,649.7237,5.9153,16264500000,,65058000000,25000000,0,100000000,107.1437,35.014,43.0166,307.6385,
300782.SZ,׿ʤ΢,20200512,652.2982,651.7166,665.5531,630.3203,654.0729,1545247,996191784,1.7747,0.2721,644.6813,6.181,16308750000,,65235000000,25000000,0,100000000,107.4352,35.1093,43.1336,308.4754,
300782.SZ,׿ʤ΢,20200513,654.0729,657.7325,669.6439,642.743,662.7457,1504154,988254703,8.6728,1.326,657.017,6.0166,16525000000,,66100000000,25000000,0,100000000,108.8598,35.5748,43.7055,312.5657,
300782.SZ,׿ʤ΢,20200514,662.7457,660.7404,669.7642,646.5932,646.5932,1666872,1089144003,-16.1525,-2.4372,653.4059,6.6675,16122250000,,64489000000,25000000,0,100000000,106.2066,34.7078,42.6403,304.9478,
300782.SZ,׿ʤ΢,20200515,646.5932,650.714,707.8645,643.7356,691.0703,2494368,1685030335,44.4772,6.8787,675.534,9.9775,17231250000,,68925000000,25000000,0,100000000,113.5122,37.0952,45.5734,325.9243,
300782.SZ,׿ʤ΢,20200518,691.0703,694.2587,697.8381,621.9683,621.9683,3606954,2338900121,-69.102,-9.9993,648.4419,14.4278,15508250000,,62033000000,25000000,0,100000000,102.1618,33.386,41.0164,293.3342,
300782.SZ,׿ʤ΢,20200519,621.9683,621.6374,653.4111,608.4427,651.1151,2682294,1704773378,29.1468,4.6862,635.5654,10.7292,16235000000,,64940000000,25000000,0,100000000,106.9494,34.9505,42.9385,307.0805,
300782.SZ,׿ʤ΢,20200520,651.1151,656.7098,656.7098,586.7555,601.5746,3345907,2049258394,-49.5405,-7.6086,612.4672,13.3836,14999750000,,59999000000,25000000,0,100000000,98.812,32.2913,39.6715,283.7161,
300782.SZ,׿ʤ΢,20200521,601.5746,594.6162,608.6231,574.413,585.3418,2179907,1283975813,-16.2328,-2.6984,589.0049,8.7196,14595000000,,58380000000,25000000,0,100000000,96.1457,31.4199,38.601,276.0603,
300782.SZ,׿ʤ΢,20200522,585.3418,578.6642,587.317,551.4525,562.8526,2119822,1201734297,-22.4892,-3.8421,566.9034,8.4793,14034250000,,56137000000,25000000,0,100000000,92.4517,30.2128,37.118,265.4539,
300782.SZ,׿ʤ΢,20200525,562.8526,558.461,562.4816,543.4314,557.3481,1288000,711135543,-5.5045,-0.978,552.1239,5.152,13897000000,,55588000000,25000000,0,100000000,91.5476,29.9173,36.755,262.8578,
300782.SZ,׿ʤ΢,20200526,557.3481,559.4837,589.5429,559.4837,587.7582,2031583,1169107103,30.4101,5.4562,575.4661,8.1263,14655250000,,58621000000,25000000,0,100000000,96.5426,31.5496,38.7604,277.2,
300782.SZ,׿ʤ΢,20200527,587.7582,581.5318,582.4141,551.4525,555.2425,1720726,968800985,-32.5156,-5.5321,563.0187,6.8829,13844500000,,55378000000,25000000,0,100000000,91.2018,29.8043,36.6161,261.8648,
300782.SZ,׿ʤ΢,20200528,555.2425,546.4494,569.1592,539.4209,567.4948,1576326,875454270,12.2523,2.2067,555.3764,6.3053,14150000000,,56600000000,25000000,0,100000000,93.2143,30.4619,37.4241,267.6433,
300782.SZ,׿ʤ΢,20200529,567.4948,561.479,565.299,546.4393,550.0689,1219378,673269802,-17.4259,-3.0707,552.142,4.8775,13715500000,,54862000000,25000000,0,100000000,90.352,29.5266,36.2749,259.4248,
300782.SZ,׿ʤ΢,20200601,550.0689,561.479,581.5218,554.8014,574.4431,2225202,1265779789,24.3742,4.4311,568.8381,8.9008,14323250000,,57293000000,25000000,0,100000000,94.3556,30.8349,37.8823,270.9203,
300782.SZ,׿ʤ΢,20200602,574.4431,574.6035,577.441,556.4658,572.0267,1777709,1005297292,-2.4164,-0.4206,565.5016,7.1108,14263000000,,57052000000,25000000,0,100000000,93.9587,30.7052,37.723,269.7806,
300782.SZ,׿ʤ΢,20200603,572.0267,572.498,576.5186,558.06,562.4916,1753094,989639606,-9.5351,-1.6669,564.5103,7.0124,14025250000,,56101000000,25000000,0,100000000,92.3925,30.1934,37.0942,265.2837,
300782.SZ,׿ʤ΢,20200604,562.4916,559.4737,560.2658,551.4525,554.0293,952760,527537891,-8.4623,-1.5044,553.6944,3.811,13814250000,,55257000000,25000000,0,100000000,91.0025,29.7391,36.5361,261.2927,
300782.SZ,׿ʤ΢,20200605,554.0293,556.7264,579.5265,556.7264,572.0769,1663968,951008711,18.0475,3.2575,571.5306,6.6559,14264250000,,57057000000,25000000,0,100000000,93.9669,30.7079,37.7263,269.8043,
300782.SZ,׿ʤ΢,20200608,572.0769,576.5186,590.5555,572.508,581.7123,1577346,915620937,9.6354,1.6843,580.482,6.3094,14504500000,,58018000000,25000000,0,100000000,95.5496,31.2251,38.3617,274.3485,
300782.SZ,׿ʤ΢,20200609,581.7123,581.7323,621.2364,570.0114,616.8749,2102505,1261553342,35.1626,6.0447,600.0239,8.41,15381250000,,61525000000,25000000,0,100000000,101.3252,33.1126,40.6805,290.932,
300782.SZ,׿ʤ΢,20200610,616.8749,610.7086,621.4269,599.0981,619.963,1663757,1015707950,3.0881,0.5006,610.4906,6.655,15458250000,,61833000000,25000000,0,100000000,101.8325,33.2783,40.8842,292.3885,
300782.SZ,׿ʤ΢,20200611,619.963,613.6163,621.4168,603.1387,605.896,1456837,888287129,-14.0671,-2.269,609.7368,5.8273,15107500000,,60430000000,25000000,0,100000000,99.5219,32.5232,39.9565,285.7541,
300782.SZ,׿ʤ΢,20200612,605.896,587.5577,631.6638,584.67,630.1599,2135771,1312953175,24.2639,4.0046,614.7444,8.5431,15712500000,,62850000000,25000000,0,100000000,103.5073,33.8257,41.5566,297.1975,
